FIPS_Code,State,Area_name,City/Suburb/Town/Rural,Civilian_labor_force_2000,Employed_2000,Unemployed_2000,Unemployment_rate_2000,Civilian_labor_force_2001,Employed_2001,Unemployed_2001,Unemployment_rate_2001,Civilian_labor_force_2002,Employed_2002,Unemployed_2002,Unemployment_rate_2002,Civilian_labor_force_2003,Employed_2003,Unemployed_2003,Unemployment_rate_2003,Civilian_labor_force_2004,Employed_2004,Unemployed_2004,Unemployment_rate_2004,Civilian_labor_force_2005,Employed_2005,Unemployed_2005,Unemployment_rate_2005,Civilian_labor_force_2006,Employed_2006,Unemployed_2006,Unemployment_rate_2006,Civilian_labor_force_2007,Employed_2007,Unemployed_2007,Unemployment_rate_2007,Civilian_labor_force_2008,Employed_2008,Unemployed_2008,Unemployment_rate_2008,Civilian_labor_force_2009,Employed_2009,Unemployed_2009,Unemployment_rate_2009
13239,GA,"Quitman County, GA",Rural,"1,035",970,65,6.3,"1,034",955,79,7.6,997,931,66,6.6,976,922,54,5.5,956,892,64,6.7,989,923,66,6.7,"1,001",946,55,5.5,"1,059",997,62,5.9,"1,030",934,96,9.3,970,849,121,12.5
13271,GA,"Telfair County, GA",Rural,"4,403","4,064",339,7.7,"4,039","3,565",474,11.7,"4,030","3,592",438,10.9,"4,179","3,799",380,9.1,"4,160","3,825",335,8.1,"4,613","4,241",372,8.1,"5,055","4,643",412,8.2,"5,006","4,588",418,8.3,"4,716","4,170",546,11.6,"4,630","3,956",674,14.6
16007,ID,"Bear Lake County, ID",Rural,"2,952","2,808",144,4.9,"2,973","2,834",139,4.7,"2,890","2,739",151,5.2,"2,902","2,738",164,5.7,"3,026","2,882",144,4.8,"3,050","2,927",123,4.0,"3,039","2,951",88,2.9,"3,162","3,089",73,2.3,"3,324","3,215",109,3.3,"3,394","3,193",201,5.9
16059,ID,"Lemhi County, ID",Rural,"3,815","3,509",306,8.0,"3,891","3,599",292,7.5,"3,826","3,531",295,7.7,"3,843","3,551",292,7.6,"3,955","3,677",278,7.0,"4,066","3,825",241,5.9,"3,990","3,782",208,5.2,"3,749","3,577",172,4.6,"3,686","3,438",248,6.7,"4,012","3,649",363,9.0
17159,IL,"Richland County, IL",Rural,"7,878","7,413",465,5.9,"7,539","7,078",461,6.1,"7,477","7,049",428,5.7,"7,266","6,759",507,7.0,"7,249","6,797",452,6.2,"7,358","6,950",408,5.5,"7,659","7,310",349,4.6,"7,804","7,435",369,4.7,"7,518","7,023",495,6.6,"7,256","6,520",736,10.1
17185,IL,"Wabash County, IL",Rural,"6,906","6,560",346,5.0,"6,851","6,491",360,5.3,"6,715","6,358",357,5.3,"6,537","6,142",395,6.0,"6,556","6,127",429,6.5,"6,622","6,251",371,5.6,"6,676","6,368",308,4.6,"6,412","6,058",354,5.5,"6,119","5,669",450,7.4,"6,031","5,399",632,10.5
19027,IA,"Carroll County, IA",Rural,"11,962","11,689",273,2.3,"12,289","11,976",313,2.5,"12,221","11,866",355,2.9,"12,243","11,898",345,2.8,"12,294","11,932",362,2.9,"12,259","11,890",369,3.0,"12,411","12,089",322,2.6,"12,250","11,927",323,2.6,"12,372","12,021",351,2.8,"12,309","11,791",518,4.2
19047,IA,"Crawford County, IA",Rural,"8,915","8,690",225,2.5,"8,981","8,703",278,3.1,"8,896","8,556",340,3.8,"8,761","8,427",334,3.8,"8,976","8,645",331,3.7,"9,166","8,813",353,3.9,"9,354","9,070",284,3.0,"9,311","9,003",308,3.3,"9,409","9,099",310,3.3,"9,500","9,060",440,4.6
19109,IA,"Kossuth County, IA",Rural,"8,842","8,613",229,2.6,"9,123","8,859",264,2.9,"9,001","8,680",321,3.6,"8,798","8,411",387,4.4,"8,784","8,402",382,4.3,"8,876","8,520",356,4.0,"9,038","8,746",292,3.2,"8,986","8,664",322,3.6,"9,055","8,699",356,3.9,"8,925","8,401",524,5.9
19167,IA,"Sioux County, IA",Rural,"17,617","17,271",346,2.0,"18,143","17,714",429,2.4,"17,921","17,424",497,2.8,"17,968","17,430",538,3.0,"18,264","17,719",545,3.0,"18,823","18,273",550,2.9,"19,319","18,850",469,2.4,"19,355","18,864",491,2.5,"19,766","19,213",553,2.8,"19,600","18,747",853,4.4
19191,IA,"Winneshiek County, IA",Rural,"12,168","11,856",312,2.6,"12,551","12,186",365,2.9,"12,436","11,981",455,3.7,"12,266","11,748",518,4.2,"12,419","11,889",530,4.3,"12,423","11,900",523,4.2,"12,543","12,097",446,3.6,"12,435","11,982",453,3.6,"12,410","11,878",532,4.3,"12,192","11,430",762,6.3
20001,KS,"Allen County, KS",Rural,"7,150","6,814",336,4.7,"7,272","6,828",444,6.1,"6,971","6,596",375,5.4,"7,205","6,853",352,4.9,"7,359","6,931",428,5.8,"7,162","6,774",388,5.4,"7,536","7,221",315,4.2,"7,507","7,202",305,4.1,"7,376","7,041",335,4.5,"7,509","6,919",590,7.9
20123,KS,"Mitchell County, KS",Rural,"3,499","3,401",98,2.8,"3,281","3,162",119,3.6,"3,337","3,215",122,3.7,"3,433","3,298",135,3.9,"3,497","3,360",137,3.9,"3,423","3,293",130,3.8,"3,420","3,301",119,3.5,"3,341","3,222",119,3.6,"3,555","3,438",117,3.3,"3,799","3,622",177,4.7
20137,KS,"Norton County, KS",Rural,"2,653","2,569",84,3.2,"2,547","2,455",92,3.6,"2,629","2,533",96,3.7,"2,653","2,547",106,4.0,"2,692","2,579",113,4.2,"2,713","2,613",100,3.7,"2,702","2,612",90,3.3,"2,700","2,612",88,3.3,"2,807","2,717",90,3.2,"2,887","2,760",127,4.4
20147,KS,"Phillips County, KS",Rural,"3,112","3,023",89,2.9,"3,031","2,940",91,3.0,"3,160","3,064",96,3.0,"3,155","3,047",108,3.4,"3,228","3,102",126,3.9,"3,064","2,951",113,3.7,"3,093","2,996",97,3.1,"3,233","3,136",97,3.0,"3,052","2,922",130,4.3,"3,186","2,988",198,6.2
20151,KS,"Pratt County, KS",Rural,"5,046","4,906",140,2.8,"5,015","4,871",144,2.9,"5,410","5,239",171,3.2,"5,478","5,294",184,3.4,"5,463","5,268",195,3.6,"5,467","5,270",197,3.6,"5,609","5,441",168,3.0,"5,714","5,536",178,3.1,"5,683","5,488",195,3.4,"5,962","5,665",297,5.0
20181,KS,"Sherman County, KS",Rural,"3,609","3,506",103,2.9,"3,747","3,631",116,3.1,"3,760","3,647",113,3.0,"3,801","3,682",119,3.1,"3,675","3,544",131,3.6,"3,588","3,465",123,3.4,"3,672","3,564",108,2.9,"3,637","3,532",105,2.9,"3,731","3,615",116,3.1,"3,784","3,632",152,4.0
20193,KS,"Thomas County, KS",Rural,"4,242","4,136",106,2.5,"4,258","4,136",122,2.9,"4,191","4,056",135,3.2,"4,327","4,195",132,3.1,"4,310","4,162",148,3.4,"4,310","4,173",137,3.2,"4,526","4,394",132,2.9,"4,145","4,019",126,3.0,"4,216","4,086",130,3.1,"4,294","4,133",161,3.7
21071,KY,"Floyd County, KY",Rural,"13,815","12,868",947,6.9,"13,904","12,975",929,6.7,"14,204","13,181","1,023",7.2,"14,515","13,329","1,186",8.2,"14,820","13,760","1,060",7.2,"14,921","13,875","1,046",7.0,"15,188","14,214",974,6.4,"15,107","14,129",978,6.5,"15,323","14,288","1,035",6.8,"15,653","13,873","1,780",11.4
21115,KY,"Johnson County, KY",Rural,"9,091","8,573",518,5.7,"9,247","8,683",564,6.1,"9,496","8,897",599,6.3,"9,734","9,071",663,6.8,"9,835","9,185",650,6.6,"9,673","9,023",650,6.7,"9,637","9,015",622,6.5,"9,681","9,091",590,6.1,"9,533","8,870",663,7.0,"9,944","8,877","1,067",10.7
21175,KY,"Morgan County, KY",Rural,"4,876","4,565",311,6.4,"5,220","4,787",433,8.3,"5,156","4,683",473,9.2,"5,192","4,694",498,9.6,"5,096","4,646",450,8.8,"4,988","4,511",477,9.6,"4,993","4,558",435,8.7,"4,976","4,545",431,8.7,"4,922","4,440",482,9.8,"5,119","4,393",726,14.2
21193,KY,"Perry County, KY",Rural,"9,989","9,328",661,6.6,"10,312","9,622",690,6.7,"10,419","9,583",836,8.0,"10,588","9,640",948,9.0,"10,922","10,069",853,7.8,"11,254","10,455",799,7.1,"11,469","10,684",785,6.8,"11,433","10,637",796,7.0,"11,225","10,451",774,6.9,"11,669","10,368","1,301",11.1
21195,KY,"Pike County, KY",Rural,"24,910","23,402","1,508",6.1,"25,111","23,686","1,425",5.7,"25,041","23,316","1,725",6.9,"24,301","22,381","1,920",7.9,"24,012","22,432","1,580",6.6,"24,623","23,092","1,531",6.2,"25,047","23,563","1,484",5.9,"25,188","23,711","1,477",5.9,"25,779","24,257","1,522",5.9,"26,397","23,747","2,650",10.0
22035,LA,"East Carroll Parish, LA",Rural,"3,091","2,800",291,9.4,"3,106","2,742",364,11.7,"3,089","2,726",363,11.8,"3,114","2,710",404,13.0,"3,012","2,613",399,13.2,"2,933","2,548",385,13.1,"3,139","2,894",245,7.8,"3,058","2,770",288,9.4,"3,042","2,738",304,10.0,"2,980","2,593",387,13.0
22041,LA,"Franklin Parish, LA",Rural,"8,171","7,588",583,7.1,"8,108","7,416",692,8.5,"7,977","7,174",803,10.1,"8,031","7,251",780,9.7,"7,724","7,041",683,8.8,"7,842","7,136",706,9.0,"7,835","7,370",465,5.9,"7,767","7,266",501,6.5,"7,774","7,214",560,7.2,"7,802","6,965",837,10.7
23003,ME,"Aroostook County, ME",Rural,"34,890","33,435","1,455",4.2,"34,078","32,560","1,518",4.5,"34,198","32,385","1,813",5.3,"34,516","32,341","2,175",6.3,"34,325","32,194","2,131",6.2,"35,152","32,810","2,342",6.7,"35,527","33,150","2,377",6.7,"35,097","32,889","2,208",6.3,"34,950","32,565","2,385",6.8,"34,628","31,136","3,492",10.1
23013,ME,"Knox County, ME",Rural,"21,005","20,429",576,2.7,"20,977","20,342",635,3.0,"21,172","20,454",718,3.4,"21,273","20,345",928,4.4,"21,390","20,614",776,3.6,"21,316","20,414",902,4.2,"21,394","20,468",926,4.3,"21,069","20,152",917,4.4,"20,936","19,860","1,076",5.1,"20,599","18,911","1,688",8.2
23029,ME,"Washington County, ME",Rural,"15,790","14,858",932,5.9,"15,404","14,386","1,018",6.6,"15,287","14,072","1,215",7.9,"15,419","14,042","1,377",8.9,"15,045","13,898","1,147",7.6,"15,306","13,998","1,308",8.5,"15,177","14,005","1,172",7.7,"14,484","13,371","1,113",7.7,"14,507","13,298","1,209",8.3,"14,439","12,792","1,647",11.4
25019,MA,"Nantucket County/town, MA",Rural,"7,228","7,118",110,1.5,"7,085","6,966",119,1.7,"7,501","7,357",144,1.9,"7,725","7,532",193,2.5,"7,891","7,697",194,2.5,"8,146","7,949",197,2.4,"8,400","8,209",191,2.3,"8,548","8,348",200,2.3,"8,441","8,166",275,3.3,"7,808","7,282",526,6.7
26029,MI,"Charlevoix County, MI",Rural,"13,829","13,188",641,4.6,"13,908","13,057",851,6.1,"13,721","12,734",987,7.2,"13,781","12,669","1,112",8.1,"14,186","13,119","1,067",7.5,"14,381","13,317","1,064",7.4,"14,284","13,147","1,137",8.0,"14,106","12,862","1,244",8.8,"14,038","12,671","1,367",9.7,"13,671","11,702","1,969",14.4
26031,MI,"Cheboygan County, MI",Rural,"12,973","11,884","1,089",8.4,"13,074","11,796","1,278",9.8,"12,598","11,287","1,311",10.4,"12,745","11,469","1,276",10.0,"12,888","11,693","1,195",9.3,"13,240","12,039","1,201",9.1,"12,872","11,565","1,307",10.2,"12,459","11,160","1,299",10.4,"12,170","10,799","1,371",11.3,"11,832","10,230","1,602",13.5
26047,MI,"Emmet County, MI",Rural,"18,076","17,052","1,024",5.7,"18,341","17,180","1,161",6.3,"18,442","17,125","1,317",7.1,"19,057","17,611","1,446",7.6,"19,824","18,268","1,556",7.8,"20,181","18,582","1,599",7.9,"19,977","18,216","1,761",8.8,"19,797","17,993","1,804",9.1,"19,785","17,833","1,952",9.9,"19,454","16,744","2,710",13.9
26053,MI,"Gogebic County, MI",Rural,"7,739","7,235",504,6.5,"8,023","7,434",589,7.3,"7,857","7,247",610,7.8,"7,875","7,214",661,8.4,"7,832","7,224",608,7.8,"7,767","7,157",610,7.9,"7,772","7,171",601,7.7,"7,618","7,020",598,7.8,"7,527","6,885",642,8.5,"7,445","6,507",938,12.6
26063,MI,"Huron County, MI",Rural,"17,620","16,787",833,4.7,"17,468","16,161","1,307",7.5,"16,896","15,423","1,473",8.7,"17,164","15,561","1,603",9.3,"17,106","15,652","1,454",8.5,"17,083","15,777","1,306",7.6,"17,311","15,863","1,448",8.4,"16,699","15,357","1,342",8.0,"16,245","14,793","1,452",8.9,"16,076","13,783","2,293",14.3
26069,MI,"Iosco County, MI",Rural,"11,631","10,852",779,6.7,"11,150","10,088","1,062",9.5,"10,736","9,661","1,075",10.0,"10,587","9,518","1,069",10.1,"10,635","9,628","1,007",9.5,"10,972","9,970","1,002",9.1,"11,169","10,122","1,047",9.4,"10,887","9,791","1,096",10.1,"10,659","9,500","1,159",10.9,"10,507","8,688","1,819",17.3
26129,MI,"Ogemaw County, MI",Rural,"9,614","9,075",539,5.6,"9,748","9,008",740,7.6,"9,675","8,873",802,8.3,"9,662","8,781",881,9.1,"9,824","8,997",827,8.4,"9,897","9,142",755,7.6,"9,829","9,001",828,8.4,"9,644","8,821",823,8.5,"9,528","8,645",883,9.3,"9,564","8,302","1,262",13.2
26137,MI,"Otsego County, MI",Rural,"12,359","11,829",530,4.3,"12,415","11,661",754,6.1,"12,242","11,343",899,7.3,"12,295","11,296",999,8.1,"12,673","11,732",941,7.4,"12,975","12,062",913,7.0,"12,610","11,535","1,075",8.5,"12,323","11,174","1,149",9.3,"12,017","10,809","1,208",10.1,"11,911","10,208","1,703",14.3
26143,MI,"Roscommon County, MI",Rural,"10,395","9,804",591,5.7,"10,507","9,795",712,6.8,"10,464","9,653",811,7.8,"10,679","9,766",913,8.5,"11,255","10,317",938,8.3,"11,219","10,270",949,8.5,"10,937","9,895","1,042",9.5,"10,464","9,432","1,032",9.9,"10,201","9,076","1,125",11.0,"9,982","8,512","1,470",14.7
27091,MN,"Martin County, MN",Rural,"11,677","11,279",398,3.4,"12,009","11,542",467,3.9,"12,123","11,643",480,4.0,"11,858","11,313",545,4.6,"11,505","10,954",551,4.8,"11,246","10,775",471,4.2,"11,203","10,723",480,4.3,"11,228","10,731",497,4.4,"11,449","10,891",558,4.9,"11,649","10,762",887,7.6
27135,MN,"Roseau County, MN",Rural,"9,262","8,934",328,3.5,"9,506","9,173",333,3.5,"9,890","9,373",517,5.2,"10,256","9,520",736,7.2,"10,174","9,720",454,4.5,"10,190","9,671",519,5.1,"10,135","9,487",648,6.4,"9,731","9,113",618,6.4,"9,526","9,056",470,4.9,"9,502","8,765",737,7.8
27149,MN,"Stevens County, MN",Rural,"5,677","5,488",189,3.3,"5,766","5,570",196,3.4,"5,821","5,608",213,3.7,"5,756","5,535",221,3.8,"5,682","5,466",216,3.8,"5,530","5,328",202,3.7,"5,667","5,473",194,3.4,"5,626","5,415",211,3.8,"5,607","5,346",261,4.7,"5,608","5,302",306,5.5
29079,MO,"Grundy County, MO",Rural,"5,401","5,229",172,3.2,"5,410","5,184",226,4.2,"5,137","4,873",264,5.1,"4,970","4,664",306,6.2,"4,971","4,686",285,5.7,"4,923","4,667",256,5.2,"4,865","4,643",222,4.6,"4,841","4,608",233,4.8,"4,988","4,708",280,5.6,"4,940","4,571",369,7.5
29081,MO,"Harrison County, MO",Rural,"4,657","4,514",143,3.1,"4,725","4,557",168,3.6,"4,458","4,238",220,4.9,"4,373","4,146",227,5.2,"4,461","4,226",235,5.3,"4,627","4,383",244,5.3,"4,594","4,381",213,4.6,"4,583","4,375",208,4.5,"4,625","4,396",229,5.0,"4,634","4,289",345,7.4
29115,MO,"Linn County, MO",Rural,"7,238","6,874",364,5.0,"7,271","6,803",468,6.4,"7,116","6,620",496,7.0,"7,061","6,533",528,7.5,"6,945","6,427",518,7.5,"6,729","6,186",543,8.1,"6,613","6,183",430,6.5,"6,504","6,090",414,6.4,"6,609","6,147",462,7.0,"6,662","6,042",620,9.3
29217,MO,"Vernon County, MO",Rural,"10,588","10,289",299,2.8,"10,738","10,345",393,3.7,"10,447","9,928",519,5.0,"10,374","9,864",510,4.9,"10,315","9,761",554,5.4,"10,149","9,657",492,4.8,"10,199","9,750",449,4.4,"10,154","9,659",495,4.9,"10,120","9,547",573,5.7,"9,398","8,682",716,7.6
30001,MT,"Beaverhead County, MT",Rural,"5,042","4,832",210,4.2,"5,154","4,976",178,3.5,"5,126","4,931",195,3.8,"5,127","4,933",194,3.8,"4,985","4,803",182,3.7,"4,953","4,785",168,3.4,"5,070","4,924",146,2.9,"5,065","4,932",133,2.6,"5,163","4,968",195,3.8,"5,173","4,904",269,5.2
30017,MT,"Custer County, MT",Rural,"6,007","5,731",276,4.6,"5,823","5,584",239,4.1,"5,706","5,486",220,3.9,"5,680","5,458",222,3.9,"5,701","5,467",234,4.1,"5,613","5,402",211,3.8,"5,712","5,535",177,3.1,"5,795","5,612",183,3.2,"5,933","5,701",232,3.9,"5,859","5,560",299,5.1
30021,MT,"Dawson County, MT",Rural,"4,781","4,585",196,4.1,"4,448","4,287",161,3.6,"4,312","4,162",150,3.5,"4,288","4,140",148,3.5,"4,249","4,078",171,4.0,"4,186","4,040",146,3.5,"4,171","4,054",117,2.8,"4,282","4,169",113,2.6,"4,427","4,276",151,3.4,"4,376","4,160",216,4.9
30027,MT,"Fergus County, MT",Rural,"6,141","5,815",326,5.3,"6,061","5,742",319,5.3,"5,848","5,569",279,4.8,"5,748","5,457",291,5.1,"5,810","5,512",298,5.1,"5,810","5,527",283,4.9,"5,761","5,532",229,4.0,"5,897","5,676",221,3.7,"5,988","5,724",264,4.4,"6,059","5,714",345,5.7
30035,MT,"Glacier County, MT",Rural,"5,735","5,265",470,8.2,"5,750","5,316",434,7.5,"5,566","5,178",388,7.0,"5,723","5,269",454,7.9,"5,888","5,415",473,8.0,"5,846","5,417",429,7.3,"5,991","5,602",389,6.5,"5,831","5,388",443,7.6,"5,868","5,371",497,8.5,"5,791","5,231",560,9.7
30041,MT,"Hill County, MT",Rural,"8,027","7,630",397,4.9,"7,869","7,524",345,4.4,"7,831","7,502",329,4.2,"7,859","7,516",343,4.4,"7,970","7,616",354,4.4,"7,846","7,513",333,4.2,"7,926","7,634",292,3.7,"8,124","7,808",316,3.9,"8,283","7,896",387,4.7,"8,229","7,760",469,5.7
30073,MT,"Pondera County, MT",Rural,"2,990","2,846",144,4.8,"2,880","2,754",126,4.4,"2,747","2,620",127,4.6,"2,756","2,618",138,5.0,"2,689","2,543",146,5.4,"2,719","2,588",131,4.8,"2,746","2,641",105,3.8,"2,737","2,635",102,3.7,"2,642","2,507",135,5.1,"2,581","2,413",168,6.5
30101,MT,"Toole County, MT",Rural,"2,534","2,430",104,4.1,"2,420","2,332",88,3.6,"2,341","2,256",85,3.6,"2,522","2,432",90,3.6,"2,564","2,477",87,3.4,"2,534","2,453",81,3.2,"2,487","2,422",65,2.6,"2,471","2,412",59,2.4,"2,621","2,541",80,3.1,"2,528","2,414",114,4.5
30105,MT,"Valley County, MT",Rural,"3,862","3,688",174,4.5,"3,695","3,539",156,4.2,"3,676","3,524",152,4.1,"3,783","3,626",157,4.2,"3,719","3,562",157,4.2,"3,625","3,482",143,3.9,"3,588","3,476",112,3.1,"3,659","3,539",120,3.3,"3,680","3,534",146,4.0,"3,597","3,401",196,5.4
31013,NE,"Box Butte County, NE",Rural,"6,380","6,132",248,3.9,"5,781","5,527",254,4.4,"5,694","5,423",271,4.8,"5,675","5,407",268,4.7,"5,606","5,380",226,4.0,"5,613","5,392",221,3.9,"5,534","5,369",165,3.0,"5,614","5,438",176,3.1,"5,617","5,413",204,3.6,"5,620","5,248",372,6.6
31031,NE,"Cherry County, NE",Rural,"3,500","3,411",89,2.5,"3,517","3,438",79,2.2,"3,549","3,450",99,2.8,"3,706","3,608",98,2.6,"3,754","3,663",91,2.4,"3,693","3,606",87,2.4,"3,626","3,547",79,2.2,"3,390","3,316",74,2.2,"3,396","3,318",78,2.3,"3,476","3,385",91,2.6
31033,NE,"Cheyenne County, NE",Rural,"5,618","5,489",129,2.3,"5,882","5,738",144,2.4,"4,857","4,699",158,3.3,"4,960","4,798",162,3.3,"5,098","4,939",159,3.1,"5,276","5,126",150,2.8,"5,214","5,092",122,2.3,"5,245","5,121",124,2.4,"5,227","5,083",144,2.8,"5,155","4,925",230,4.5
31045,NE,"Dawes County, NE",Rural,"5,029","4,878",151,3.0,"4,845","4,705",140,2.9,"5,020","4,871",149,3.0,"4,755","4,598",157,3.3,"4,768","4,613",155,3.3,"4,756","4,604",152,3.2,"4,668","4,538",130,2.8,"4,803","4,674",129,2.7,"4,817","4,679",138,2.9,"4,751","4,541",210,4.4
31089,NE,"Holt County, NE",Rural,"6,221","6,059",162,2.6,"6,168","5,977",191,3.1,"6,199","6,017",182,2.9,"6,383","6,186",197,3.1,"6,299","6,108",191,3.0,"6,217","6,028",189,3.0,"6,166","6,002",164,2.7,"6,040","5,888",152,2.5,"6,125","5,964",161,2.6,"6,216","6,022",194,3.1
31127,NE,"Nemaha County, NE",Rural,"3,750","3,601",149,4.0,"3,803","3,668",135,3.5,"3,645","3,486",159,4.4,"3,573","3,421",152,4.3,"3,513","3,354",159,4.5,"3,563","3,404",159,4.5,"3,555","3,414",141,4.0,"3,505","3,374",131,3.7,"3,406","3,252",154,4.5,"3,420","3,240",180,5.3
31145,NE,"Red Willow County, NE",Rural,"6,148","5,988",160,2.6,"5,999","5,841",158,2.6,"6,059","5,877",182,3.0,"6,095","5,889",206,3.4,"6,091","5,878",213,3.5,"6,016","5,809",207,3.4,"5,958","5,800",158,2.7,"5,923","5,777",146,2.5,"6,007","5,838",169,2.8,"6,076","5,802",274,4.5
31147,NE,"Richardson County, NE",Rural,"4,695","4,460",235,5.0,"4,677","4,456",221,4.7,"4,549","4,285",264,5.8,"4,525","4,268",257,5.7,"4,448","4,228",220,4.9,"4,389","4,192",197,4.5,"4,367","4,192",175,4.0,"4,273","4,101",172,4.0,"4,208","4,027",181,4.3,"4,204","3,949",255,6.1
32021,NV,"Mineral County, NV",Rural,"2,364","2,183",181,7.7,"2,143","1,985",158,7.4,"2,191","2,060",131,6.0,"2,144","2,018",126,5.9,"2,125","2,010",115,5.4,"2,096","1,976",120,5.7,"2,066","1,927",139,6.7,"2,260","2,116",144,6.4,"2,409","2,225",184,7.6,"2,381","2,167",214,9.0
32033,NV,"White Pine County, NV",Rural,"3,798","3,652",146,3.8,"3,688","3,521",167,4.5,"3,853","3,695",158,4.1,"3,700","3,548",152,4.1,"3,947","3,799",148,3.7,"4,322","4,152",170,3.9,"4,495","4,330",165,3.7,"4,796","4,618",178,3.7,"4,823","4,591",232,4.8,"5,010","4,649",361,7.2
35007,NM,"Colfax County, NM",Rural,"6,927","6,575",352,5.1,"6,919","6,559",360,5.2,"6,892","6,522",370,5.4,"7,088","6,643",445,6.3,"6,908","6,507",401,5.8,"6,734","6,373",361,5.4,"6,438","6,156",282,4.4,"6,467","6,248",219,3.4,"6,546","6,270",276,4.2,"6,521","6,055",466,7.1
35037,NM,"Quay County, NM",Rural,"4,415","4,194",221,5.0,"4,150","3,925",225,5.4,"3,982","3,766",216,5.4,"3,931","3,671",260,6.6,"3,909","3,670",239,6.1,"3,900","3,689",211,5.4,"3,885","3,704",181,4.7,"3,783","3,619",164,4.3,"3,881","3,697",184,4.7,"3,912","3,662",250,6.4
35059,NM,"Union County, NM",Rural,"2,046","1,969",77,3.8,"2,030","1,959",71,3.5,"1,990","1,918",72,3.6,"1,988","1,911",77,3.9,"1,920","1,849",71,3.7,"1,900","1,830",70,3.7,"1,871","1,814",57,3.0,"1,848","1,800",48,2.6,"1,928","1,874",54,2.8,"1,904","1,805",99,5.2
37015,NC,"Bertie County, NC",Rural,"8,384","7,789",595,7.1,"8,308","7,645",663,8.0,"8,195","7,504",691,8.4,"8,552","7,896",656,7.7,"8,438","7,746",692,8.2,"8,844","8,173",671,7.6,"8,776","8,163",613,7.0,"8,855","8,320",535,6.0,"8,731","8,064",667,7.6,"9,102","8,064","1,038",11.4
38057,ND,"Mercer County, ND",Rural,"4,499","4,304",195,4.3,"4,482","4,303",179,4.0,"4,623","4,425",198,4.3,"4,722","4,512",210,4.4,"4,762","4,551",211,4.4,"4,586","4,384",202,4.4,"4,787","4,612",175,3.7,"4,756","4,564",192,4.0,"4,850","4,634",216,4.5,"5,151","4,941",210,4.1
38071,ND,"Ramsey County, ND",Rural,"6,191","5,983",208,3.4,"6,262","6,066",196,3.1,"6,133","5,912",221,3.6,"6,046","5,808",238,3.9,"6,028","5,788",240,4.0,"6,026","5,800",226,3.8,"5,986","5,752",234,3.9,"5,894","5,668",226,3.8,"5,852","5,638",214,3.7,"5,717","5,487",230,4.0
40089,OK,"McCurtain County, OK",Rural,"14,795","14,106",689,4.7,"15,598","14,779",819,5.3,"14,915","13,943",972,6.5,"14,740","13,439","1,301",8.8,"14,670","13,592","1,078",7.3,"13,995","13,094",901,6.4,"13,950","13,116",834,6.0,"13,819","12,962",857,6.2,"14,070","13,173",897,6.4,"14,821","13,231","1,590",10.7
41001,OR,"Baker County, OR",Rural,"7,278","6,755",523,7.2,"7,268","6,653",615,8.5,"7,356","6,695",661,9.0,"7,320","6,636",684,9.3,"7,254","6,607",647,8.9,"7,124","6,596",528,7.4,"7,202","6,741",461,6.4,"7,250","6,830",420,5.8,"7,407","6,902",505,6.8,"7,599","6,842",757,10.0
41025,OR,"Harney County, OR",Rural,"3,863","3,533",330,8.5,"3,668","3,216",452,12.3,"3,594","3,251",343,9.5,"3,520","3,141",379,10.8,"3,430","3,103",327,9.5,"3,403","3,105",298,8.8,"3,329","3,060",269,8.1,"3,299","3,058",241,7.3,"3,331","3,028",303,9.1,"3,514","2,962",552,15.7
46123,SD,"Tripp County, SD",Rural,"3,303","3,213",90,2.7,"3,225","3,129",96,3.0,"3,186","3,059",127,4.0,"3,257","3,148",109,3.3,"3,117","3,010",107,3.4,"3,096","2,992",104,3.4,"3,029","2,935",94,3.1,"2,964","2,878",86,2.9,"2,926","2,838",88,3.0,"2,938","2,842",96,3.3
46129,SD,"Walworth County, SD",Rural,"2,887","2,788",99,3.4,"2,863","2,761",102,3.6,"2,751","2,644",107,3.9,"2,738","2,604",134,4.9,"2,744","2,602",142,5.2,"2,707","2,579",128,4.7,"2,716","2,610",106,3.9,"2,676","2,571",105,3.9,"2,636","2,522",114,4.3,"2,691","2,564",127,4.7
48043,TX,"Brewster County, TX",Rural,"4,566","4,386",180,3.9,"4,724","4,533",191,4.0,"4,840","4,608",232,4.8,"5,110","4,865",245,4.8,"5,411","5,177",234,4.3,"5,270","5,070",200,3.8,"5,414","5,227",187,3.5,"5,221","5,046",175,3.4,"5,106","4,917",189,3.7,"5,168","4,907",261,5.1
48075,TX,"Childress County, TX",Rural,"2,988","2,846",142,4.8,"3,078","2,927",151,4.9,"3,156","2,971",185,5.9,"3,297","3,099",198,6.0,"3,208","3,023",185,5.8,"3,082","2,906",176,5.7,"3,035","2,864",171,5.6,"3,012","2,864",148,4.9,"3,055","2,901",154,5.0,"3,307","3,107",200,6.0
48105,TX,"Crockett County, TX",Rural,"2,048","1,970",78,3.8,"2,041","1,970",71,3.5,"2,108","2,014",94,4.5,"2,176","2,087",89,4.1,"2,090","2,010",80,3.8,"2,044","1,968",76,3.7,"2,028","1,957",71,3.5,"2,070","2,008",62,3.0,"2,207","2,143",64,2.9,"2,288","2,093",195,8.5
