League,Season,Date,game_id,Var,Goal,Team,Win,d_rating,o_rating
SerieA,2018-2019,5/13/2019,5392,Away,1,Parma,0,0.80564797,0.09434015
SerieA,2018-2019,5/13/2019,5392,Home,4,Bologna,1,1.2635407,0.87541795
SerieA,2018-2019,5/13/2019,5393,Away,0,Chievo,0,0.9648579,0.15013283
SerieA,2018-2019,5/13/2019,5393,Home,2,Inter,1,1.4286041,1.0768478
SerieA,2018-2019,5/18/2019,5394,Away,2,SPAL,0,1.3352102,0.4593576
SerieA,2018-2019,5/18/2019,5394,Home,3,Udinese,1,0.77617604,1.3971187
SerieA,2018-2019,5/18/2019,5395,Away,1,Cagliari,0,0.77617604,0.045513324
SerieA,2018-2019,5/18/2019,5395,Home,1,Genoa,0,0.77978957,0.0
SerieA,2018-2019,5/18/2019,5396,Away,0,Roma,0,0.7794289,1.1048894
SerieA,2018-2019,5/18/2019,5396,Home,0,Sassuolo,0,1.0233331,3.8033085
SerieA,2018-2019,5/19/2019,5397,Away,0,Sampdoria,0,1.195783,0.4745843
SerieA,2018-2019,5/19/2019,5397,Home,0,Chievo,0,0.88723207,0.3317155
SerieA,2018-2019,5/19/2019,5398,Away,0,Fiorentina,0,1.1189389,0.2975389
SerieA,2018-2019,5/19/2019,5398,Home,1,Parma,1,0.9334252,0.3304469
SerieA,2018-2019,5/19/2019,5399,Away,1,Torino,0,1.1073661,0.7235507
SerieA,2018-2019,5/19/2019,5399,Home,4,Empoli,1,1.495028,0.89234173
SerieA,2018-2019,5/19/2019,5400,Away,0,Frosinone,0,0.8524855,0.0
SerieA,2018-2019,5/19/2019,5400,Home,2,Milan,1,0.9118368,0.45459518
SerieA,2018-2019,5/19/2019,5401,Away,1,Inter,0,1.4769001,1.4152479
SerieA,2018-2019,5/19/2019,5401,Home,4,Napoli,1,1.2856965,1.0881076
SerieA,2018-2019,5/19/2019,5402,Away,1,Atalanta,0,1.1531037,0.5163143
SerieA,2018-2019,5/19/2019,5402,Home,1,Juventus,0,1.0573711,0.5861309
SerieA,2018-2019,5/20/2019,5403,Away,3,Bologna,0,1.0359704,0.6958039
SerieA,2018-2019,5/20/2019,5403,Home,3,Lazio,0,1.1581756,1.0389876
SerieA,2018-2019,5/25/2019,5404,Away,0,Chievo,0,1.1111028,0.5689911
SerieA,2018-2019,5/25/2019,5404,Home,0,Frosinone,0,0.94888574,0.11521626
SerieA,2018-2019,5/25/2019,5405,Away,2,Napoli,0,1.0560842,2.0444634
SerieA,2018-2019,5/25/2019,5405,Home,3,Bologna,1,0.77617604,0.8193332
SerieA,2018-2019,5/26/2019,5406,Away,1,Lazio,0,1.0728166,0.5016432
SerieA,2018-2019,5/26/2019,5406,Home,3,Torino,1,0.91226923,0.6157149
SerieA,2018-2019,5/26/2019,5407,Away,0,Juventus,0,1.3602954,0.20358303
SerieA,2018-2019,5/26/2019,5407,Home,2,Sampdoria,1,1.4723799,1.4370463
SerieA,2018-2019,5/26/2019,5408,Away,2,Udinese,1,0.77617604,0.0455435
SerieA,2018-2019,5/26/2019,5408,Home,1,Cagliari,0,0.82746005,0.50453734
SerieA,2018-2019,5/26/2019,5409,Away,1,Empoli,0,0.8253012,0.1302082
SerieA,2018-2019,5/26/2019,5409,Home,2,Inter,1,0.9051527,0.598412
SerieA,2018-2019,5/26/2019,5410,Away,3,Milan,1,0.7856291,0.5451786
SerieA,2018-2019,5/26/2019,5410,Home,2,SPAL,0,1.450726,0.06706653
SerieA,2018-2019,5/26/2019,5411,Away,1,Parma,0,0.8032664,0.6826407
SerieA,2018-2019,5/26/2019,5411,Home,2,Roma,1,1.3226359,1.8518863
SerieA,2018-2019,5/26/2019,5412,Away,0,Genoa,0,2.2774284,0.0
SerieA,2018-2019,5/26/2019,5412,Home,0,Fiorentina,0,2.0425167,0.7900222
SerieA,2018-2019,5/26/2019,5413,Away,1,Sassuolo,0,1.4728885,0.17541143
SerieA,2018-2019,5/26/2019,5413,Home,3,Atalanta,1,3.2202873,7.9536386
SerieA,2018-2019,5/3/2019,5374,Away,1,Torino,0,1.1758585,0.26210573
SerieA,2018-2019,5/3/2019,5374,Home,1,Juventus,0,1.0469592,0.4586263
SerieA,2018-2019,5/4/2019,5375,Away,4,SPAL,1,1.3351333,1.2522448
SerieA,2018-2019,5/4/2019,5375,Home,0,Chievo,0,1.3212298,0.106386535
SerieA,2018-2019,5/4/2019,5376,Away,0,Inter,0,1.3577449,0.6873299
SerieA,2018-2019,5/4/2019,5376,Home,0,Udinese,0,0.7896193,0.46338913
SerieA,2018-2019,5/5/2019,5377,Away,0,Fiorentina,0,1.3870273,0.7734286
SerieA,2018-2019,5/5/2019,5377,Home,1,Empoli,1,1.7554107,1.3203784
SerieA,2018-2019,5/5/2019,5378,Away,3,Sampdoria,0,1.3014822,1.3874444
SerieA,2018-2019,5/5/2019,5378,Home,3,Parma,0,0.9358467,0.5240503
SerieA,2018-2019,5/5/2019,5379,Away,2,Frosinone,0,0.9317541,0.37087494
SerieA,2018-2019,5/5/2019,5379,Home,2,Sassuolo,0,1.1847229,0.5717324
SerieA,2018-2019,5/5/2019,5380,Away,3,Atalanta,1,1.3848865,0.28435668
SerieA,2018-2019,5/5/2019,5380,Home,1,Lazio,0,0.9622484,0.55448884
SerieA,2018-2019,5/5/2019,5381,Away,1,Roma,0,0.80185485,0.10104136
SerieA,2018-2019,5/5/2019,5381,Home,1,Genoa,0,0.83998865,1.9633735
SerieA,2018-2019,5/5/2019,5382,Away,1,Cagliari,0,0.77617604,0.95369697
SerieA,2018-2019,5/5/2019,5382,Home,2,Napoli,1,1.1751382,1.7233062
SerieA,2018-2019,5/6/2019,5383,Away,1,Bologna,0,1.1267912,1.0871063
SerieA,2018-2019,5/6/2019,5383,Home,2,Milan,1,1.0477517,0.0
SerieA,2018-2019,8/18/2018,5034,Away,3,Juventus,1,1.5388272,2.5439553
SerieA,2018-2019,8/18/2018,5034,Home,2,Chievo,0,0.9694623,0.46556464
SerieA,2018-2019,8/18/2018,5035,Away,2,Napoli,1,1.912266,2.3876247
SerieA,2018-2019,8/18/2018,5035,Home,1,Lazio,0,0.93691874,0.6560741
SerieA,2018-2019,8/19/2018,5036,Away,1,Roma,1,1.2871699,0.5782864
SerieA,2018-2019,8/19/2018,5036,Home,0,Torino,0,1.0975302,0.3335085
SerieA,2018-2019,8/19/2018,5037,Away,0,Cagliari,0,0.78938365,0.13401507
SerieA,2018-2019,8/19/2018,5037,Home,2,Empoli,1,0.77770936,0.8149865
SerieA,2018-2019,8/19/2018,5038,Away,1,SPAL,1,0.9105944,0.9877381
SerieA,2018-2019,8/19/2018,5038,Home,0,Bologna,0,0.9578053,0.08150159
SerieA,2018-2019,8/19/2018,5039,Away,2,Udinese,0,1.0431302,0.8259803
SerieA,2018-2019,8/19/2018,5039,Home,2,Parma,0,0.77617604,0.0
SerieA,2018-2019,8/19/2018,5040,Away,0,Inter,0,0.8882447,0.3564548
SerieA,2018-2019,8/19/2018,5040,Home,1,Sassuolo,1,0.9997074,0.7479694
SerieA,2018-2019,8/20/2018,5041,Away,0,Frosinone,0,0.77617604,0.30955786
SerieA,2018-2019,8/20/2018,5041,Home,4,Atalanta,1,1.4128438,1.2998546
SerieA,2018-2019,8/25/2018,5042,Away,0,Lazio,0,1.0602533,0.41699988
SerieA,2018-2019,8/25/2018,5042,Home,2,Juventus,1,1.4661598,1.2969904
SerieA,2018-2019,8/25/2018,5043,Away,2,Milan,0,1.2460352,1.6351564
SerieA,2018-2019,8/25/2018,5043,Home,3,Napoli,1,0.9050349,1.795243
SerieA,2018-2019,8/26/2018,5044,Away,0,Parma,0,0.77788246,0.08659059
SerieA,2018-2019,8/26/2018,5044,Home,1,SPAL,1,0.94704163,1.3103381
SerieA,2018-2019,8/26/2018,5045,Away,1,Chievo,0,1.4230232,1.1292474
SerieA,2018-2019,8/26/2018,5045,Home,6,Fiorentina,1,0.97367847,1.5084198
SerieA,2018-2019,8/26/2018,5046,Away,1,Empoli,0,1.2262938,1.0288582
SerieA,2018-2019,8/26/2018,5046,Home,2,Genoa,1,0.77617604,0.47584704
SerieA,2018-2019,8/26/2018,5047,Away,0,Bologna,0,0.80305046,0.25600368
SerieA,2018-2019,8/26/2018,5047,Home,0,Frosinone,0,0.89468807,0.7409321
SerieA,2018-2019,8/26/2018,5048,Away,2,Torino,0,1.2630107,0.3853811
SerieA,2018-2019,8/26/2018,5048,Home,2,Inter,0,1.2130185,1.34823
SerieA,2018-2019,8/26/2018,5049,Away,2,Sassuolo,0,1.1089215,0.50746155
SerieA,2018-2019,8/26/2018,5049,Home,2,Cagliari,0,0.80607355,0.682155
SerieA,2018-2019,8/26/2018,5050,Away,0,Sampdoria,0,1.2165213,1.3889816
SerieA,2018-2019,8/26/2018,5050,Home,1,Udinese,1,1.0801742,0.25459293
SerieA,2018-2019,8/27/2018,5051,Away,3,Atalanta,0,0.9269192,0.5106529
SerieA,2018-2019,8/27/2018,5051,Home,3,Roma,0,1.0753676,0.4994054
SerieA,2018-2019,8/31/2018,5052,Away,1,Roma,0,0.9143808,0.50491995
SerieA,2018-2019,8/31/2018,5052,Home,2,Milan,1,1.178625,1.8007566
SerieA,2018-2019,9/1/2018,5053,Away,3,Inter,1,1.2702783,2.2954283
SerieA,2018-2019,9/1/2018,5053,Home,0,Bologna,0,0.77617604,0.1696226
SerieA,2018-2019,9/1/2018,5054,Away,2,Juventus,1,1.3232808,1.86817
SerieA,2018-2019,9/1/2018,5054,Home,1,Parma,0,1.2361615,0.60560095
SerieA,2018-2019,9/15/2018,5062,Away,1,Parma,1,0.77617604,0.3334312
SerieA,2018-2019,9/15/2018,5062,Home,0,Inter,0,0.9835524,0.7582254
SerieA,2018-2019,9/15/2018,5063,Away,0,Fiorentina,0,1.0469745,1.0759019
SerieA,2018-2019,9/15/2018,5063,Home,1,Napoli,1,1.4774172,1.7392962
SerieA,2018-2019,9/15/2018,5064,Away,5,Sampdoria,1,1.2319448,3.3427768
SerieA,2018-2019,9/15/2018,5064,Home,0,Frosinone,0,1.5043769,0.0
SerieA,2018-2019,9/16/2018,5065,Away,2,Chievo,0,1.0473943,1.5963144
SerieA,2018-2019,9/16/2018,5065,Home,2,Roma,0,0.74179494,0.71892637
SerieA,2018-2019,9/16/2018,5066,Away,1,Torino,0,1.3574429,0.5590427
SerieA,2018-2019,9/16/2018,5066,Home,1,Udinese,0,0.77617604,0.41810724
SerieA,2018-2019,9/16/2018,5067,Away,0,Bologna,0,0.7929578,0.026879214
SerieA,2018-2019,9/16/2018,5067,Home,1,Genoa,1,0.8958845,0.40634006
SerieA,2018-2019,9/16/2018,5068,Away,1,Sassuolo,0,0.87296915,1.5500095
SerieA,2018-2019,9/16/2018,5068,Home,2,Juventus,1,0.83573735,0.6499939
SerieA,2018-2019,9/16/2018,5069,Away,1,Lazio,1,1.0304852,0.9667373
SerieA,2018-2019,9/16/2018,5069,Home,0,Empoli,0,1.2884974,0.53905386
SerieA,2018-2019,9/16/2018,5070,Away,1,Milan,0,0.9901997,1.0806185
SerieA,2018-2019,9/16/2018,5070,Home,1,Cagliari,0,0.818356,0.3430207
SerieA,2018-2019,9/17/2018,5071,Away,0,Atalanta,0,1.2594247,0.38604298
SerieA,2018-2019,9/17/2018,5071,Home,2,SPAL,1,0.83434683,0.0
SerieA,2018-2019,9/19/2018,5072,Away,1,Fiorentina,0,0.978244,0.33728394
SerieA,2018-2019,9/19/2018,5072,Home,1,Sampdoria,0,0.992201,0.54362184
SerieA,2018-2019,9/2/2018,5055,Away,0,Udinese,0,0.9861786,0.17189623
SerieA,2018-2019,9/2/2018,5055,Home,1,Fiorentina,1,0.8453943,0.4493461
SerieA,2018-2019,9/2/2018,5056,Away,0,Empoli,0,1.3972242,1.8339158
SerieA,2018-2019,9/2/2018,5056,Home,0,Chievo,0,0.77617604,0.63796616
SerieA,2018-2019,9/2/2018,5057,Away,1,Cagliari,1,0.8031502,0.5581253
SerieA,2018-2019,9/2/2018,5057,Home,0,Atalanta,0,1.0703223,0.03367725
SerieA,2018-2019,9/2/2018,5058,Away,0,Napoli,0,0.9705987,0.63037246
SerieA,2018-2019,9/2/2018,5058,Home,3,Sampdoria,1,0.9988265,2.2925687
SerieA,2018-2019,9/2/2018,5059,Away,0,Frosinone,0,1.0429721,0.29633436
SerieA,2018-2019,9/2/2018,5059,Home,1,Lazio,1,1.7221437,2.0266438
SerieA,2018-2019,9/2/2018,5060,Away,3,Genoa,0,1.259686,0.39338925
SerieA,2018-2019,9/2/2018,5060,Home,5,Sassuolo,1,0.7037794,0.32196116
SerieA,2018-2019,9/2/2018,5061,Away,0,SPAL,0,0.7872821,0.0
SerieA,2018-2019,9/2/2018,5061,Home,1,Torino,1,0.8222786,0.21426785
SerieA,2018-2019,9/21/2018,5073,Away,1,Empoli,0,1.2073269,0.9871284
SerieA,2018-2019,9/21/2018,5073,Home,3,Sassuolo,1,1.1174008,3.162674
SerieA,2018-2019,9/22/2018,5074,Away,0,Cagliari,0,1.0729315,1.9925737
SerieA,2018-2019,9/22/2018,5074,Home,2,Parma,1,0.77617604,2.0217304
SerieA,2018-2019,9/22/2018,5075,Away,0,SPAL,0,0.9893969,0.44488746
SerieA,2018-2019,9/22/2018,5075,Home,3,Fiorentina,1,0.78191364,0.55942786
SerieA,2018-2019,9/22/2018,5076,Away,1,Inter,1,1.1964824,0.5282495
SerieA,2018-2019,9/22/2018,5076,Home,0,Sampdoria,0,0.9482391,0.7697941
SerieA,2018-2019,9/23/2018,5077,Away,3,Napoli,1,0.8991314,1.2839553
SerieA,2018-2019,9/23/2018,5077,Home,1,Torino,0,1.2401032,0.33865142
SerieA,2018-2019,9/23/2018,5078,Away,2,Udinese,1,1.4494361,0.54390717
SerieA,2018-2019,9/23/2018,5078,Home,0,Chievo,0,0.80663013,0.76769865
SerieA,2018-2019,9/23/2018,5079,Away,1,Genoa,0,1.0827286,0.6588732
SerieA,2018-2019,9/23/2018,5079,Home,4,Lazio,1,1.239455,2.112849
SerieA,2018-2019,9/23/2018,5080,Away,0,Roma,0,0.9744288,1.0584956
SerieA,2018-2019,9/23/2018,5080,Home,2,Bologna,1,0.77617604,1.1652775
SerieA,2018-2019,9/23/2018,5081,Away,2,Atalanta,0,0.9629866,0.58504266
SerieA,2018-2019,9/23/2018,5081,Home,2,Milan,0,1.331454,0.9762628
SerieA,2018-2019,9/23/2018,5082,Away,2,Juventus,1,1.4820788,1.3780739
SerieA,2018-2019,9/23/2018,5082,Home,0,Frosinone,0,1.0917065,0.062341653
SerieA,2018-2019,9/25/2018,5083,Away,1,Fiorentina,0,1.0789323,0.2551651
SerieA,2018-2019,9/25/2018,5083,Home,2,Inter,1,1.4103045,0.6231334
SerieA,2018-2019,9/26/2018,5084,Away,2,Lazio,1,1.3514686,0.21274553
SerieA,2018-2019,9/26/2018,5084,Home,1,Udinese,0,1.1864586,0.32233772
SerieA,2018-2019,9/26/2018,5085,Away,0,Torino,0,0.8270906,1.2001876
SerieA,2018-2019,9/26/2018,5085,Home,0,Atalanta,0,1.0514361,0.0
SerieA,2018-2019,9/26/2018,5086,Away,0,Chievo,0,0.9205792,0.40808928
SerieA,2018-2019,9/26/2018,5086,Home,2,Genoa,1,0.7311348,0.17248258
SerieA,2018-2019,9/26/2018,5087,Away,0,Frosinone,0,1.0948251,0.24437657
SerieA,2018-2019,9/26/2018,5087,Home,4,Roma,1,1.166575,2.892795
SerieA,2018-2019,9/26/2018,5088,Away,0,Parma,0,0.77617604,0.47097084
SerieA,2018-2019,9/26/2018,5088,Home,3,Napoli,1,1.3511295,2.523694
SerieA,2018-2019,9/26/2018,5089,Away,0,Bologna,0,1.3472347,0.20823333
SerieA,2018-2019,9/26/2018,5089,Home,2,Juventus,1,0.96500325,1.7559838
SerieA,2018-2019,9/26/2018,5090,Away,0,Sampdoria,0,0.7975684,0.9907092
SerieA,2018-2019,9/26/2018,5090,Home,0,Cagliari,0,0.82483375,0.32569274
SerieA,2018-2019,9/27/2018,5091,Away,2,Sassuolo,1,1.2719477,1.1531904
SerieA,2018-2019,9/27/2018,5091,Home,0,SPAL,0,1.44016,0.5379327
SerieA,2018-2019,9/27/2018,5092,Away,1,Milan,0,1.0005475,0.8169449
SerieA,2018-2019,9/27/2018,5092,Home,1,Empoli,0,0.85363173,0.5203949
SerieA,2018-2019,9/29/2018,5093,Away,1,Lazio,0,1.1575224,0.83591795
SerieA,2018-2019,9/29/2018,5093,Home,3,Roma,1,0.7915623,0.59143436
SerieA,2018-2019,9/29/2018,5094,Away,1,Napoli,0,1.6988578,1.2031423
SerieA,2018-2019,9/29/2018,5094,Home,3,Juventus,1,1.256593,1.38475
SerieA,2018-2019,9/29/2018,5095,Away,0,Cagliari,0,0.84893405,0.0
SerieA,2018-2019,9/29/2018,5095,Home,2,Inter,1,1.0976193,0.45031396
SerieA,2018-2019,9/30/2018,5096,Away,1,Udinese,0,0.77761644,1.0472119
SerieA,2018-2019,9/30/2018,5096,Home,2,Bologna,1,0.78874135,0.34348553
SerieA,2018-2019,9/30/2018,5097,Away,2,Genoa,1,0.79501617,0.4919343
SerieA,2018-2019,9/30/2018,5097,Home,1,Frosinone,0,0.8684113,0.0
SerieA,2018-2019,9/30/2018,5098,Away,0,Atalanta,0,1.0449682,0.49930444
SerieA,2018-2019,9/30/2018,5098,Home,2,Fiorentina,1,0.77968854,0.18005756
SerieA,2018-2019,9/30/2018,5099,Away,1,Torino,1,0.90219367,0.54004127
SerieA,2018-2019,9/30/2018,5099,Home,0,Chievo,0,0.77617604,0.3703833
SerieA,2018-2019,9/30/2018,5100,Away,0,Empoli,0,1.0591898,1.6097554
SerieA,2018-2019,9/30/2018,5100,Home,1,Parma,1,0.77617604,0.8342679
SerieA,2018-2019,9/30/2018,5101,Away,4,Milan,1,1.0806468,0.86028504
SerieA,2018-2019,9/30/2018,5101,Home,1,Sassuolo,0,1.2498918,1.6869173
SerieA,2019-2020,1/11/2020,4833,Away,2,Milan,1,0.78737086,1.6697673
SerieA,2019-2020,1/11/2020,4833,Home,0,Cagliari,0,1.4759982,0.42101297
SerieA,2019-2020,1/11/2020,4834,Away,0,Napoli,0,1.8258262,2.858907
SerieA,2019-2020,1/11/2020,4834,Home,1,Lazio,1,0.85205674,0.1148706
SerieA,2019-2020,1/11/2020,4835,Away,1,Atalanta,0,1.9986675,1.2760078
SerieA,2019-2020,1/11/2020,4835,Home,1,Inter,0,0.77617604,0.36362776
SerieA,2019-2020,1/12/2020,4836,Away,0,Sassuolo,0,1.7585886,0.24591213
SerieA,2019-2020,1/12/2020,4836,Home,3,Udinese,1,0.77617604,1.2741373
SerieA,2019-2020,1/12/2020,4837,Away,0,Bologna,0,0.8972745,0.09539082
SerieA,2019-2020,1/12/2020,4837,Home,1,Torino,1,0.7794216,0.47891665
SerieA,2019-2020,1/12/2020,4838,Away,1,Brescia,0,1.0753691,0.08546516
SerieA,2019-2020,1/12/2020,4838,Home,5,Sampdoria,1,0.95114404,1.8793577
SerieA,2019-2020,1/12/2020,4839,Away,0,SPAL,0,1.0549016,0.32428083
SerieA,2019-2020,1/12/2020,4839,Home,1,Fiorentina,1,1.1596107,0.23815346
SerieA,2019-2020,1/12/2020,4840,Away,1,Genoa,0,1.0318232,0.2187663
SerieA,2019-2020,1/12/2020,4840,Home,2,Hellas Verona,1,1.4233427,0.7213467
SerieA,2019-2020,1/12/2020,4841,Away,2,Juventus,1,0.76919943,1.1145731
SerieA,2019-2020,1/12/2020,4841,Home,1,Roma,0,1.1806166,0.82898355
SerieA,2019-2020,1/13/2020,4842,Away,0,Lecce,0,1.5284896,1.1566589
SerieA,2019-2020,1/13/2020,4842,Home,2,Parma,1,1.337513,0.846918
SerieA,2019-2020,1/18/2020,4843,Away,1,Sampdoria,0,1.4762244,0.24344504
SerieA,2019-2020,1/18/2020,4843,Home,5,Lazio,1,1.4217856,0.4232973
SerieA,2019-2020,1/18/2020,4844,Away,1,Torino,0,0.8641901,0.35546675
SerieA,2019-2020,1/18/2020,4844,Home,2,Sassuolo,1,0.8319033,0.796318
SerieA,2019-2020,1/18/2020,4845,Away,2,Fiorentina,1,0.77617604,0.35203728
SerieA,2019-2020,1/18/2020,4845,Home,0,Napoli,0,1.8981614,1.122457
SerieA,2019-2020,1/19/2020,4846,Away,2,Udinese,0,1.0844619,0.22188857
SerieA,2019-2020,1/19/2020,4846,Home,3,Milan,1,1.0546545,0.68536586
SerieA,2019-2020,1/19/2020,4847,Away,2,Cagliari,0,0.74089396,1.4276451
SerieA,2019-2020,1/19/2020,4847,Home,2,Brescia,0,0.77617604,0.52777153
SerieA,2019-2020,1/19/2020,4848,Away,1,Inter,0,1.963527,0.42903104
SerieA,2019-2020,1/19/2020,4848,Home,1,Lecce,0,0.9020641,0.36650053
SerieA,2019-2020,1/19/2020,4849,Away,1,Hellas Verona,0,0.78674144,1.1029462
SerieA,2019-2020,1/19/2020,4849,Home,1,Bologna,0,0.7763069,0.090135366
SerieA,2019-2020,1/19/2020,4850,Away,3,Roma,1,0.811687,0.58236533
SerieA,2019-2020,1/19/2020,4850,Home,1,Genoa,0,1.2556033,1.2230937
SerieA,2019-2020,1/19/2020,4851,Away,1,Parma,0,0.78314143,0.872985
SerieA,2019-2020,1/19/2020,4851,Home,2,Juventus,1,1.1818012,1.5187192
SerieA,2019-2020,1/20/2020,4852,Away,2,SPAL,1,0.8592193,0.47158352
SerieA,2019-2020,1/20/2020,4852,Home,1,Atalanta,0,1.3938231,0.70895994
SerieA,2019-2020,1/24/2020,4853,Away,1,Milan,1,1.1315155,0.35690245
SerieA,2019-2020,1/24/2020,4853,Home,0,Brescia,0,0.9670123,0.0
SerieA,2019-2020,1/25/2020,4854,Away,3,Bologna,1,0.77617604,0.9456652
SerieA,2019-2020,1/25/2020,4854,Home,1,SPAL,0,0.8093895,0.07266826
SerieA,2019-2020,1/25/2020,4855,Away,0,Genoa,0,1.2029859,1.600489
SerieA,2019-2020,1/25/2020,4855,Home,0,Fiorentina,0,0.7755364,0.015515633
SerieA,2019-2020,1/25/2020,4856,Away,7,Atalanta,1,1.1856872,0.8770701
SerieA,2019-2020,1/25/2020,4856,Home,0,Torino,0,1.118264,0.36818466
SerieA,2019-2020,1/26/2020,4857,Away,1,Cagliari,0,1.2223289,0.3723529
SerieA,2019-2020,1/26/2020,4857,Home,1,Inter,0,0.9358409,0.3041468
SerieA,2019-2020,1/26/2020,4858,Away,0,Udinese,0,1.0038172,0.0
SerieA,2019-2020,1/26/2020,4858,Home,2,Parma,1,0.77617604,0.023839831
SerieA,2019-2020,1/26/2020,4859,Away,0,Lecce,0,0.94449484,0.24440205
SerieA,2019-2020,1/26/2020,4859,Home,3,Hellas Verona,1,1.3069456,0.71405387
SerieA,2019-2020,1/26/2020,4860,Away,0,Sassuolo,0,1.3299627,3.1380613
SerieA,2019-2020,1/26/2020,4860,Home,0,Sampdoria,0,0.9874722,0.7444329
SerieA,2019-2020,1/26/2020,4861,Away,1,Lazio,0,1.1031367,0.43646622
SerieA,2019-2020,1/26/2020,4861,Home,1,Roma,0,1.4393909,1.3200877
SerieA,2019-2020,1/26/2020,4862,Away,1,Juventus,0,1.802535,0.31289938
SerieA,2019-2020,1/26/2020,4862,Home,2,Napoli,1,1.5175593,1.0360192
SerieA,2019-2020,1/5/2020,4823,Away,2,Lazio,1,1.367784,1.0131876
SerieA,2019-2020,1/5/2020,4823,Home,1,Brescia,0,0.89193404,0.5714877
SerieA,2019-2020,1/5/2020,4824,Away,2,Hellas Verona,1,1.3839083,0.6628562
SerieA,2019-2020,1/5/2020,4824,Home,0,SPAL,0,1.6209981,0.0
SerieA,2019-2020,1/5/2020,4825,Away,1,Sassuolo,0,1.1293527,0.18000382
SerieA,2019-2020,1/5/2020,4825,Home,2,Genoa,1,0.77617604,0.6676972
SerieA,2019-2020,1/5/2020,4826,Away,2,Torino,1,1.0143487,2.421053
SerieA,2019-2020,1/5/2020,4826,Home,0,Roma,0,0.9950007,0.63654643
SerieA,2019-2020,1/6/2020,4827,Away,1,Fiorentina,0,0.77617604,0.21175456
SerieA,2019-2020,1/6/2020,4827,Home,1,Bologna,0,0.82345736,0.4550601
SerieA,2019-2020,1/6/2020,4828,Away,0,Cagliari,0,1.5969443,1.0604734
SerieA,2019-2020,1/6/2020,4828,Home,4,Juventus,1,1.7322831,2.780455
SerieA,2019-2020,1/6/2020,4829,Away,0,Sampdoria,0,0.77617604,0.5705852
SerieA,2019-2020,1/6/2020,4829,Home,0,Milan,0,1.0928555,0.5274385
SerieA,2019-2020,1/6/2020,4830,Away,0,Parma,0,1.0481424,0.0
SerieA,2019-2020,1/6/2020,4830,Home,5,Atalanta,1,1.4695437,1.5501716
SerieA,2019-2020,1/6/2020,4831,Away,1,Udinese,1,1.1381811,1.0287893
SerieA,2019-2020,1/6/2020,4831,Home,0,Lecce,0,0.7853809,0.4929213
SerieA,2019-2020,1/6/2020,4832,Away,3,Inter,1,1.6858885,1.5925536
SerieA,2019-2020,1/6/2020,4832,Home,1,Napoli,0,1.2379,0.8355161
SerieA,2019-2020,10/19/2019,4723,Away,3,Atalanta,0,0.8772459,0.8165888
SerieA,2019-2020,10/19/2019,4723,Home,3,Lazio,0,1.0616515,0.3883616
SerieA,2019-2020,10/19/2019,4724,Away,0,Hellas Verona,0,1.0679724,0.20988345
SerieA,2019-2020,10/19/2019,4724,Home,2,Napoli,1,0.946571,1.369762
SerieA,2019-2020,10/19/2019,4725,Away,1,Bologna,0,1.0794336,0.093384326
SerieA,2019-2020,10/19/2019,4725,Home,2,Juventus,1,1.1006246,1.9179041
SerieA,2019-2020,10/20/2019,4726,Away,4,Inter,1,1.0787785,0.81499076
SerieA,2019-2020,10/20/2019,4726,Home,3,Sassuolo,0,1.4678688,0.43177363
SerieA,2019-2020,10/20/2019,4727,Away,0,Torino,0,0.9283296,0.65543455
SerieA,2019-2020,10/20/2019,4727,Home,1,Udinese,1,0.77617604,0.6709206
SerieA,2019-2020,10/20/2019,4728,Away,0,Roma,0,1.26198,0.08330207
SerieA,2019-2020,10/20/2019,4728,Home,0,Sampdoria,0,0.77617604,0.45321605
SerieA,2019-2020,10/20/2019,4729,Away,0,SPAL,0,1.0592446,0.12137653
SerieA,2019-2020,10/20/2019,4729,Home,2,Cagliari,1,0.9071002,0.21722007
SerieA,2019-2020,10/20/2019,4730,Away,1,Genoa,0,0.8201513,0.29091674
SerieA,2019-2020,10/20/2019,4730,Home,5,Parma,1,0.78027225,0.7430204
SerieA,2019-2020,10/20/2019,4731,Away,2,Lecce,0,0.86490273,0.75588024
SerieA,2019-2020,10/20/2019,4731,Home,2,Milan,0,1.5662642,1.5263467
SerieA,2019-2020,10/21/2019,4732,Away,0,Fiorentina,0,0.7905133,0.074635565
SerieA,2019-2020,10/21/2019,4732,Home,0,Brescia,0,1.1213427,0.15582906
SerieA,2019-2020,10/25/2019,4733,Away,1,Sassuolo,1,0.77617604,0.8068714
SerieA,2019-2020,10/25/2019,4733,Home,0,Hellas Verona,0,1.2152265,0.064223066
SerieA,2019-2020,10/26/2019,4734,Away,1,Juventus,0,1.3412371,0.9313708
SerieA,2019-2020,10/26/2019,4734,Home,1,Lecce,0,0.77617604,0.5195738
SerieA,2019-2020,10/26/2019,4735,Away,2,Parma,0,0.77617604,1.0055447
SerieA,2019-2020,10/26/2019,4735,Home,2,Inter,0,1.1877861,1.4157009
SerieA,2019-2020,10/26/2019,4736,Away,1,Brescia,0,0.77617604,0.13393147
SerieA,2019-2020,10/26/2019,4736,Home,3,Genoa,1,1.1924118,0.5436057
SerieA,2019-2020,10/27/2019,4737,Away,1,Sampdoria,0,0.9119966,0.28449255
SerieA,2019-2020,10/27/2019,4737,Home,2,Bologna,1,0.8107177,0.46702257
