city,cuisine_style,ranking,rating,reviews_number
Paris,"Chinese, Asian, Vegetarian Friendly",1608.0,4.0,399.0
London,"Bar, British, Contemporary, Seafood, Vegetarian Friendly, Gluten Free Options",6646.0,3.5,62.0
Vienna,"Austrian, European, Gastropub",1654.0,4.0,19.0
Milan,"American, African, International, Asian, Vegetarian Friendly, Vegan Options, Gluten Free Options",601.0,4.5,70.0
Paris,"Wine Bar, French, Bar",1336.0,4.5,77.0
Madrid,"Mediterranean, Vegetarian Friendly",499.0,4.5,55.0
Madrid,"Mediterranean, Greek, Vegetarian Friendly",1968.0,4.0,124.0
Paris,"Indian, Vegetarian Friendly, Vegan Options",5050.0,4.0,89.0
Prague,"Cafe, Fast Food, European, Delicatessen, Healthy, Czech",3069.0,4.0,
Brussels,"Italian, Mediterranean, European",1124.0,4.0,74.0
Warsaw,"Asian, Fusion",1578.0,3.5,13.0
London,"Italian, Pizza, Mediterranean, Vegetarian Friendly",4155.0,3.5,345.0
Amsterdam,unknown,2381.0,4.0,11.0
Paris,unknown,9910.0,4.0,2.0
Paris,"French, European",2517.0,4.0,165.0
Amsterdam,International,2172.0,5.0,
Helsinki,"European, Asian, Scandinavian",469.0,4.0,9.0
Barcelona,"American, Cafe, European, Vegetarian Friendly, Vegan Options",791.0,4.5,58.0
Barcelona,"Gastropub, Vegetarian Friendly, Vegan Options",1169.0,5.0,24.0
Rome,"Italian, Pizza",1572.0,4.5,127.0
London,Vegetarian Friendly,8480.0,4.5,9.0
Milan,"Italian, Bar, Fast Food, Pub, Vegetarian Friendly",4342.0,4.0,2.0
Vienna,Pizza,2969.0,3.5,8.0
Geneva,French,511.0,4.0,63.0
Madrid,unknown,5363.0,4.0,16.0
Munich,"Fast Food, Mexican, American, Vegetarian Friendly, Vegan Options",797.0,4.5,46.0
Rome,"Japanese, Seafood, Sushi, Vegetarian Friendly, Gluten Free Options",845.0,4.5,267.0
Paris,French,9124.0,4.0,7.0
Barcelona,American,2642.0,3.5,84.0
Rome,Italian,5491.0,4.5,17.0
Vienna,unknown,1528.0,4.0,47.0
Athens,unknown,1329.0,4.0,9.0
Copenhagen,"Italian, Pizza, Mediterranean, European, Vegetarian Friendly, Vegan Options",94.0,4.0,485.0
London,"European, Portuguese",7949.0,4.0,31.0
Budapest,"Chinese, Asian, Thai, Vietnamese, Mongolian, Vegetarian Friendly",522.0,4.5,21.0
Lyon,French,1352.0,3.5,53.0
Warsaw,International,1254.0,4.5,4.0
Berlin,"Italian, Wine Bar, Mediterranean, European, Vegetarian Friendly",331.0,5.0,85.0
Ljubljana,"Steakhouse, Mediterranean, Barbecue, American, European, Central European, Gluten Free Options",34.0,4.5,289.0
Amsterdam,"International, Chinese, Asian, Vegetarian Friendly, Gluten Free Options",312.0,4.0,279.0
Berlin,"Italian, Mediterranean, European, Vegetarian Friendly",834.0,4.0,94.0
Brussels,"Japanese, Asian, Vegetarian Friendly, Vegan Options",368.0,4.0,97.0
London,"Bar, Thai, Pub, Asian",7812.0,4.5,10.0
Hamburg,Greek,1763.0,4.0,18.0
Prague,unknown,1856.0,4.0,12.0
Munich,"Indian, Healthy",1573.0,5.0,
Paris,Brazilian,6874.0,3.5,85.0
Copenhagen,"Mediterranean, European, Spanish",1862.0,3.0,102.0
Paris,"French, European",5268.0,4.0,204.0
Paris,"Asian, Thai, Vegetarian Friendly, Vegan Options",3995.0,4.0,120.0
Barcelona,"Mediterranean, Spanish, Vegetarian Friendly, Vegan Options",1059.0,4.0,423.0
London,"French, Cafe, European, Vegetarian Friendly, Vegan Options, Gluten Free Options",4408.0,3.5,203.0
Rome,"Italian, Seafood, Mediterranean",3555.0,3.5,286.0
London,"Cafe, Healthy",13111.0,3.5,121.0
Vienna,"Italian, European, Pizza, Vegetarian Friendly",1194.0,4.0,139.0
Rome,"Italian, Pizza, Vegetarian Friendly",2835.0,4.0,159.0
Berlin,unknown,4777.0,4.0,3.0
Rome,"Latin, Spanish",5752.0,5.0,
Vienna,unknown,1585.0,5.0,3.0
Bratislava,Pizza,748.0,2.5,7.0
Edinburgh,Fast Food,1741.0,2.5,72.0
Madrid,"Asian, Thai, Soups, Vegetarian Friendly, Vegan Options",2206.0,3.5,454.0
Krakow,"Polish, European, Eastern European, Central European, Vegetarian Friendly, Vegan Options, Gluten Free Options",69.0,4.5,1035.0
Warsaw,"Fast Food, Sushi, European",2068.0,2.5,2.0
Berlin,Cafe,3743.0,4.5,3.0
Dublin,"Indian, Pakistani, Vegetarian Friendly, Gluten Free Options",618.0,4.5,67.0
Amsterdam,"Peruvian, South American",781.0,4.5,223.0
Barcelona,"Italian, Mediterranean, Vegetarian Friendly, Vegan Options, Gluten Free Options",87.0,4.5,1050.0
Paris,unknown,10294.0,4.5,4.0
Athens,Greek,1471.0,4.0,
London,"Indian, Asian, Vegetarian Friendly, Halal, Vegan Options, Gluten Free Options",1884.0,4.5,155.0
Paris,"Lebanese, Mediterranean",13467.0,3.5,39.0
London,"Cafe, Turkish",13299.0,3.5,57.0
Berlin,"Italian, Mediterranean, European, Vegetarian Friendly",821.0,4.5,102.0
Madrid,"Vegetarian Friendly, Vegan Options, Gluten Free Options",2133.0,4.5,80.0
Budapest,unknown,1190.0,5.0,4.0
Paris,French,7921.0,4.0,32.0
Barcelona,Chinese,4552.0,4.5,3.0
Prague,"European, Czech",2500.0,3.5,19.0
London,"Healthy, Vegetarian Friendly, Vegan Options, Gluten Free Options",3313.0,4.0,74.0
Helsinki,"Brew Pub, Pub",530.0,4.0,11.0
Rome,Italian,1883.0,4.5,127.0
Lyon,Mexican,2007.0,4.0,2.0
London,"Japanese, Sushi, Asian, Korean",6229.0,4.5,15.0
Lyon,Indian,901.0,4.5,39.0
Lisbon,"European, International, Vegetarian Friendly",1550.0,3.5,251.0
London,"French, European, Vegetarian Friendly, Vegan Options, Gluten Free Options",1553.0,3.5,1091.0
London,Fast Food,10800.0,4.0,4.0
Paris,"French, European, Diner",9894.0,4.0,78.0
London,"British, Gluten Free Options",3194.0,4.0,173.0
Madrid,"Mediterranean, European, Spanish, Vegetarian Friendly, Vegan Options, Gluten Free Options",489.0,3.5,945.0
Stockholm,"Chinese, Asian",840.0,4.0,28.0
Prague,"Wine Bar, Delicatessen",1554.0,4.5,10.0
Edinburgh,"Pizza, Cafe, Vegetarian Friendly",752.0,4.0,88.0
Munich,"Mediterranean, European, Turkish, Middle Eastern, Vegetarian Friendly",1012.0,4.0,50.0
London,"Bar, British, Pub",7151.0,4.0,60.0
Lyon,unknown,1226.0,4.0,42.0
Berlin,"Japanese, Sushi, Asian, Vegetarian Friendly",776.0,4.5,91.0
London,British,9309.0,5.0,3.0
Amsterdam,"French, Dutch, European",1547.0,5.0,9.0
Paris,"French, Vegetarian Friendly",2240.0,4.5,76.0
Berlin,"American, Fast Food, Vegetarian Friendly, Vegan Options",80.0,4.5,597.0
Luxembourg,Fast Food,511.0,3.5,30.0
Luxembourg,"Italian, Pizza, Mediterranean, European, Vegetarian Friendly, Vegan Options, Gluten Free Options",94.0,4.0,243.0
London,"Japanese, Sushi, Asian, Grill",4146.0,4.5,36.0
Lyon,French,130.0,4.5,63.0
Rome,"Italian, Seafood, Mediterranean",3184.0,4.5,203.0
Barcelona,Spanish,2281.0,4.5,13.0
Prague,"Japanese, Sushi",1425.0,4.5,20.0
London,"Pub, Bar, British, Vegetarian Friendly",6622.0,4.0,62.0
Milan,"Italian, Mediterranean, Barbecue, Gluten Free Options",151.0,4.0,613.0
Paris,unknown,8102.0,5.0,4.0
Luxembourg,Italian,408.0,2.0,7.0
Milan,"Italian, Mediterranean",1151.0,4.5,47.0
London,"British, Vegetarian Friendly",3042.0,4.5,31.0
Barcelona,Spanish,4803.0,3.5,17.0
Munich,Vietnamese,1741.0,4.0,13.0
Stockholm,"Peruvian, South American",1940.0,3.5,11.0
Dublin,"Italian, Pizza, Mediterranean, European, Vegetarian Friendly",208.0,4.0,469.0
Budapest,"Cafe, European, International, Healthy, Vegetarian Friendly, Vegan Options, Gluten Free Options",416.0,4.0,375.0
Madrid,unknown,4258.0,4.0,17.0
Stockholm,"European, Swedish, Scandinavian, Vegetarian Friendly, Vegan Options, Gluten Free Options",73.0,4.5,530.0
Amsterdam,"Italian, Mediterranean, European, Vegetarian Friendly",930.0,4.5,47.0
Stockholm,unknown,1662.0,4.0,6.0
London,"Italian, Pizza, Fast Food",13223.0,3.5,21.0
Lyon,"Italian, Pizza, Fast Food",2006.0,4.0,
Madrid,unknown,7625.0,3.0,7.0
Milan,"Indian, Vegetarian Friendly, Vegan Options",4493.0,3.0,113.0
Berlin,"European, Vegetarian Friendly",1168.0,4.5,21.0
Munich,"Bar, Pub",2004.0,4.0,4.0
Rome,"Mexican, Latin, International, South American, Central American, Vegetarian Friendly, Vegan Options",4214.0,3.5,246.0
Prague,"Pizza, Fast Food",2728.0,4.5,3.0
Rome,"Italian, International, Fusion, Vegetarian Friendly, Gluten Free Options",2369.0,4.0,46.0
London,"Italian, American",13564.0,3.5,82.0
Brussels,"Fast Food, French, Mediterranean, Spanish",1375.0,5.0,2.0
Vienna,"German, Austrian, European, Central European, Vegetarian Friendly",1227.0,4.0,61.0
Amsterdam,"Cafe, International, Dutch, Bar, Fusion, Vegetarian Friendly, Vegan Options",1445.0,3.5,84.0
Munich,"Gastropub, German, Bar, European, Central European, Vegetarian Friendly, Vegan Options, Gluten Free Options",150.0,4.0,991.0
Berlin,unknown,3018.0,5.0,9.0
Brussels,"Belgian, Bar, European",2164.0,3.0,123.0
Budapest,"International, European, Hungarian, Bar, Central European, Vegetarian Friendly",458.0,4.5,155.0
Krakow,"Italian, Pizza, European, Vegetarian Friendly",238.0,4.0,294.0
Berlin,Pizza,5434.0,3.5,20.0
Barcelona,"Chinese, Japanese, Fusion, Asian",5940.0,3.5,66.0
Geneva,"Pakistani, Asian, Halal",1124.0,3.5,23.0
Milan,"Italian, Chinese, Pizza",5348.0,3.0,45.0
Lisbon,"Indian, Asian, Nepali, Vegetarian Friendly, Vegan Options",345.0,4.5,123.0
Brussels,Sushi,1468.0,4.0,12.0
Rome,Italian,5197.0,5.0,2.0
Berlin,Mediterranean,4648.0,4.0,6.0
Paris,"Japanese, Sushi",5931.0,4.0,29.0
Paris,unknown,12117.0,3.5,5.0
Brussels,"Seafood, Belgian, Grill, Gastropub, Pub",109.0,4.0,563.0
Madrid,European,4371.0,4.0,29.0
Zurich,International,962.0,4.0,18.0
Amsterdam,unknown,2858.0,3.5,7.0
Paris,"French, European, Vegetarian Friendly",2467.0,3.5,357.0
London,"Mediterranean, Spanish, Vegetarian Friendly",2836.0,4.0,187.0
Copenhagen,unknown,1324.0,4.5,16.0
Barcelona,unknown,6109.0,4.0,6.0
Athens,"Mediterranean, Greek, Vegetarian Friendly, Vegan Options",224.0,4.5,57.0
Munich,unknown,2036.0,4.0,19.0
London,"Bar, European, British, Pub, Vegetarian Friendly, Vegan Options, Gluten Free Options",2909.0,3.5,1266.0
Barcelona,unknown,6925.0,3.0,
Paris,"French, European, Wine Bar, Vegetarian Friendly, Vegan Options, Gluten Free Options",200.0,4.5,594.0
Madrid,"Japanese, Sushi, Asian, Vegetarian Friendly, Vegan Options",1000.0,4.0,275.0
Paris,Cajun & Creole,7419.0,3.5,36.0
Madrid,unknown,6971.0,3.5,4.0
Paris,Sushi,12779.0,3.0,44.0
Lyon,"French, European",445.0,4.0,156.0
Copenhagen,unknown,1614.0,3.5,3.0
Budapest,"Italian, Mediterranean, European, Vegetarian Friendly, Vegan Options, Gluten Free Options",229.0,4.5,397.0
Milan,unknown,5889.0,2.5,7.0
Oporto,"Chinese, Asian, Vegetarian Friendly",696.0,4.0,80.0
London,unknown,12629.0,4.0,2.0
Brussels,unknown,1602.0,5.0,2.0
Brussels,"Asian, Vietnamese, Thai",2105.0,3.5,18.0
Geneva,unknown,1214.0,3.5,18.0
Paris,Fast Food,13959.0,1.0,
Athens,"Mediterranean, Greek, Vegetarian Friendly, Vegan Options, Gluten Free Options",67.0,4.5,1915.0
Lisbon,"European, Portuguese",1387.0,5.0,21.0
Berlin,Pizza,5181.0,4.0,
Rome,Italian,2991.0,4.5,24.0
Bratislava,"Italian, Wine Bar, European, Vegetarian Friendly",670.0,4.0,21.0
London,"Japanese, Fast Food, Sushi, Asian",11840.0,4.0,15.0
Munich,unknown,2209.0,4.0,2.0
Bratislava,unknown,562.0,3.5,5.0
Paris,"French, Brew Pub",4639.0,4.0,105.0
Krakow,"Italian, Pizza, European, Vegetarian Friendly",387.0,4.0,102.0
Amsterdam,"American, Asian, Korean",2837.0,4.0,8.0
Budapest,International,1301.0,4.5,17.0
Berlin,unknown,3338.0,5.0,
Oslo,unknown,500.0,4.0,21.0
Warsaw,unknown,1489.0,4.0,2.0
Brussels,"Fast Food, Soups, Vegetarian Friendly",1351.0,4.0,29.0
Paris,Japanese,2254.0,4.5,55.0
Paris,"French, Fast Food, Mediterranean, Healthy",6554.0,4.0,24.0
Milan,"Italian, Seafood, Mediterranean, European",1185.0,4.0,307.0
Lyon,"French, Healthy",2305.0,3.5,11.0
Barcelona,"Italian, Mediterranean, European",3225.0,3.5,77.0
Milan,unknown,5747.0,3.0,14.0
Amsterdam,"Italian, Pizza, Mediterranean, European, Vegetarian Friendly",1442.0,4.0,59.0
Rome,"Italian, Seafood, Mediterranean",4169.0,4.5,89.0
Rome,"Seafood, Italian, Pizza, Mediterranean, Vegetarian Friendly, Vegan Options, Gluten Free Options",3228.0,3.5,209.0
Madrid,"Spanish, Contemporary, Bar, Mediterranean, European, Vegetarian Friendly, Vegan Options",454.0,4.5,162.0
Rome,"Italian, Pizza, Mediterranean, Vegetarian Friendly",2372.0,3.5,825.0
Paris,"French, Bar, European, Cafe",6539.0,3.5,96.0
Lisbon,"European, Portuguese",539.0,4.5,139.0
London,Cafe,6152.0,4.5,21.0
Madrid,"European, Spanish, Mediterranean, Vegetarian Friendly, Gluten Free Options",1124.0,4.0,132.0
Warsaw,Mediterranean,1719.0,3.5,6.0
Madrid,unknown,7641.0,3.0,31.0
Madrid,"Mexican, American, German",7118.0,3.0,58.0
Oslo,unknown,406.0,4.0,22.0
Helsinki,unknown,1116.0,2.5,6.0
Barcelona,"Japanese, Sushi, Asian, Vegetarian Friendly, Vegan Options, Gluten Free Options",805.0,4.0,742.0
Madrid,unknown,7202.0,3.5,3.0
Barcelona,unknown,6266.0,4.0,13.0
London,"American, Fast Food",13816.0,3.0,36.0
Rome,"Chinese, Japanese, Sushi, Vegetarian Friendly, Vegan Options",1449.0,4.0,259.0
Paris,"African, Ethiopian, Vegetarian Friendly, Vegan Options",616.0,4.5,128.0
Athens,"Greek, Grill, Mediterranean, Vegetarian Friendly",583.0,4.0,17.0
Berlin,unknown,4622.0,4.0,3.0
Milan,"Italian, Mediterranean",5992.0,2.5,93.0
Milan,unknown,4759.0,3.5,16.0
Geneva,"European, Portuguese",675.0,4.0,8.0
Berlin,"German, Cafe, Fast Food, European, Vegetarian Friendly",1888.0,4.0,48.0
Paris,"Italian, Pizza, Mediterranean",6191.0,4.0,129.0
Madrid,unknown,8440.0,2.5,7.0
London,"Cafe, European, British, Vegetarian Friendly",7034.0,3.5,32.0
Milan,"Italian, Pizza, Seafood, Mediterranean, Gluten Free Options",451.0,4.0,412.0
Vienna,"European, Austrian, International, Central European, Vegetarian Friendly",510.0,4.0,70.0
Paris,"Bar, Pub",10212.0,5.0,7.0
Prague,"American, Fast Food",2408.0,4.5,3.0
Munich,unknown,2703.0,2.5,9.0
Hamburg,Fast Food,2686.0,2.0,
Paris,unknown,9951.0,4.0,6.0
Prague,unknown,1909.0,5.0,
London,"Japanese, Sushi, Asian, Seafood",10557.0,4.5,3.0
London,"Cafe, Healthy, Vegetarian Friendly, Vegan Options, Gluten Free Options",5465.0,5.0,23.0
London,"Bar, British, Pub",15360.0,3.0,53.0
Barcelona,"Italian, Pizza, Mediterranean",5555.0,3.5,17.0
London,"Cafe, Italian, British",11242.0,3.5,45.0
Athens,Pizza,1049.0,5.0,2.0
Copenhagen,European,752.0,5.0,6.0
Milan,"Italian, Pizza, Vegetarian Friendly",1659.0,3.5,157.0
Madrid,"Caribbean, Cuban",1273.0,4.5,40.0
Lyon,"Japanese, Thai",780.0,4.5,30.0
Munich,"Chinese, Asian, Healthy",2202.0,4.0,
Prague,unknown,2997.0,4.0,
Geneva,"European, French, Vegetarian Friendly",311.0,4.5,32.0
Rome,Italian,3598.0,4.5,19.0
Vienna,"Austrian, European",1939.0,4.5,10.0
Madrid,unknown,8787.0,1.0,
Zurich,unknown,1501.0,2.5,7.0
London,"Italian, Pizza, Vegetarian Friendly, Gluten Free Options",8643.0,3.5,141.0
Lisbon,"European, Portuguese",1351.0,4.0,55.0
Lyon,"Lebanese, Mediterranean, Middle Eastern, Vegetarian Friendly",323.0,4.5,102.0
London,"Chinese, Asian",14434.0,3.0,36.0
Paris,unknown,7744.0,4.0,23.0
Edinburgh,unknown,1434.0,4.0,3.0
Rome,"Italian, Fast Food, Cafe, Mediterranean, Vegetarian Friendly, Vegan Options",1973.0,5.0,96.0
Barcelona,"Cafe, Mediterranean",4591.0,4.0,14.0
Vienna,"German, Austrian, European, Central European, Vegetarian Friendly, Gluten Free Options",36.0,4.5,812.0
Dublin,"Italian, Pizza, European, Vegetarian Friendly, Gluten Free Options, Vegan Options",375.0,4.0,607.0
Paris,Healthy,7721.0,4.5,11.0
Vienna,unknown,1566.0,5.0,3.0
Copenhagen,"Mediterranean, European, Turkish",1674.0,3.0,26.0
Prague,"European, Diner, Czech",3049.0,4.0,
Paris,"French, European",2764.0,4.0,144.0
London,Italian,10313.0,4.5,2.0
Prague,"European, Central European, International",1434.0,4.5,20.0
Copenhagen,"Danish, Cafe, Fusion, Vegetarian Friendly",313.0,4.0,133.0
Vienna,"Bar, European, Central European, Vegetarian Friendly",2949.0,3.0,177.0
Lisbon,"Japanese, Bar",2217.0,4.0,12.0
Prague,unknown,2301.0,4.5,3.0
Copenhagen,unknown,1476.0,3.5,32.0
London,unknown,9021.0,5.0,
Paris,"Asian, Vietnamese, Vegetarian Friendly",796.0,4.5,104.0
Paris,Gastropub,11944.0,3.0,85.0
Paris,"French, Cafe, European, Vegetarian Friendly, Vegan Options",1448.0,4.0,154.0
London,British,13698.0,4.0,2.0
Prague,"European, Czech",3710.0,3.0,
London,unknown,5842.0,4.5,9.0
Madrid,"Mediterranean, European, Spanish, Vegetarian Friendly, Vegan Options, Gluten Free Options",543.0,4.0,400.0
Barcelona,unknown,3564.0,4.5,31.0
Copenhagen,"Italian, Pizza, Vegetarian Friendly, Vegan Options",13.0,4.5,485.0
Brussels,"Cafe, Belgian, European",2350.0,3.5,43.0
London,"Italian, Pizza, European, Mediterranean, Vegetarian Friendly",10157.0,3.5,113.0
Barcelona,Cafe,4257.0,5.0,3.0
Brussels,"French, European",668.0,4.5,125.0
Hamburg,unknown,995.0,4.5,11.0
Ljubljana,unknown,257.0,5.0,
Vienna,Japanese,1905.0,5.0,2.0
Madrid,"Mediterranean, European, Spanish, Healthy, Vegetarian Friendly, Vegan Options, Gluten Free Options",768.0,4.0,436.0
Helsinki,"Brew Pub, Pub",525.0,4.0,13.0
Berlin,Italian,2529.0,4.0,14.0
Copenhagen,"Bar, Pub, Danish, Scandinavian",1234.0,3.5,44.0
London,"Indian, Asian, Vegetarian Friendly",8246.0,4.0,34.0
Madrid,unknown,7314.0,3.0,
London,Eastern European,16083.0,2.0,3.0
Rome,"Pizza, Fast Food, Vegetarian Friendly",2251.0,5.0,18.0
Berlin,unknown,3111.0,4.5,6.0
Paris,"Italian, European",13485.0,2.5,58.0
Madrid,American,7424.0,3.5,12.0
Edinburgh,"Cafe, British, Scottish",1350.0,5.0,19.0
Vienna,"Chinese, Japanese, Sushi, Asian, Thai, Vegetarian Friendly",2231.0,3.5,58.0
Edinburgh,"Indian, Asian",1250.0,4.5,19.0
Berlin,"French, Gastropub, Street Food, Wine Bar",1567.0,4.5,37.0
London,"Mexican, Fast Food",9597.0,4.0,35.0
Munich,"French, Cafe, Delicatessen",865.0,5.0,11.0
Rome,unknown,5844.0,5.0,
London,"Bar, British, Pub, International, Gastropub",7650.0,3.5,38.0
Paris,"French, European, Wine Bar",933.0,4.5,326.0
Amsterdam,"Italian, Mediterranean, European, Vegetarian Friendly, Vegan Options, Gluten Free Options",139.0,4.5,448.0
London,"Indian, Asian, Vegetarian Friendly, Vegan Options",13066.0,3.5,69.0
Madrid,Spanish,1213.0,4.5,73.0
Vienna,Italian,1303.0,4.0,32.0
Warsaw,unknown,809.0,4.5,13.0
Rome,unknown,5329.0,4.0,8.0
Berlin,"Japanese, Sushi, Asian, Thai, Vietnamese, Vegetarian Friendly, Vegan Options, Gluten Free Options",468.0,4.5,201.0
Paris,"Italian, Vegetarian Friendly",3357.0,4.0,80.0
Berlin,"German, European, Central European, Austrian",4920.0,4.0,32.0
Munich,"Mediterranean, Pub",1531.0,5.0,
Bratislava,"French, Fast Food, International, European, Vegetarian Friendly, Vegan Options",56.0,5.0,35.0
Amsterdam,"Dutch, Bar, Cafe, Pub, European",999.0,4.0,48.0
Vienna,"Japanese, Asian, Vegetarian Friendly, Vegan Options",437.0,4.5,119.0
Amsterdam,"Bar, Pub",1606.0,4.0,59.0
London,"French, Cafe, European, British, Mediterranean",7011.0,4.5,10.0
London,"Asian, Vegetarian Friendly",7261.0,3.5,554.0
Munich,"Bar, European",587.0,4.0,73.0
Hamburg,unknown,1990.0,4.0,2.0
Lyon,French,2041.0,3.5,15.0
Helsinki,"Japanese, Sushi, Asian, Vegetarian Friendly, Gluten Free Options",104.0,4.0,184.0
Rome,"Japanese, Sushi",1378.0,4.5,101.0
Munich,unknown,1271.0,4.5,8.0
London,"Asian, Indian, Nepali, Vegan Options, Vegetarian Friendly, Gluten Free Options",5915.0,3.5,196.0
Berlin,"Japanese, Sushi, Asian",1806.0,4.5,27.0
Lisbon,"Middle Eastern, Vegetarian Friendly, Vegan Options",911.0,4.5,18.0
Madrid,Vegetarian Friendly,2293.0,4.0,34.0
Berlin,"American, Bar, Fast Food, European, Vegetarian Friendly, Vegan Options, Gluten Free Options",64.0,4.0,1550.0
Oslo,Chinese,930.0,4.0,7.0
Paris,"European, Pub, French, Bar",12722.0,3.0,67.0
Milan,"Japanese, Seafood, Sushi, Soups",3936.0,3.5,323.0
Madrid,"Mediterranean, Spanish",3764.0,4.0,7.0
Milan,Cafe,4128.0,4.5,4.0
Milan,"Pizza, Mediterranean, Italian, Vegetarian Friendly",1887.0,3.5,229.0
Berlin,"Italian, Pizza",5854.0,3.5,4.0
Berlin,"French, German",3438.0,5.0,
Copenhagen,"Chinese, Asian",1379.0,3.5,25.0
Milan,unknown,5236.0,3.5,9.0
Vienna,"Mediterranean, Middle Eastern, Israeli, Healthy, Vegetarian Friendly, Vegan Options",964.0,4.0,89.0
Madrid,"Mediterranean, Spanish",2431.0,3.5,170.0
London,"French, Cafe, European, Vegetarian Friendly, Vegan Options, Gluten Free Options",2992.0,4.0,558.0
Geneva,"Steakhouse, European",200.0,4.0,55.0
London,European,12098.0,4.0,3.0
Paris,unknown,13860.0,1.5,9.0
Lisbon,"Mediterranean, European, Portuguese, Soups",910.0,4.5,41.0
Warsaw,"Bar, European, Pub",1369.0,3.5,50.0
Madrid,"Bar, Mediterranean, Pub",5257.0,4.0,3.0
London,unknown,16052.0,2.0,
Stockholm,"Japanese, Korean, Sushi, Asian",1494.0,4.0,6.0
Madrid,unknown,4731.0,4.5,3.0
Oporto,"European, Portuguese",637.0,5.0,10.0
London,"Indian, Asian, Bangladeshi, Balti, Eastern European, Vegetarian Friendly, Vegan Options, Halal",4304.0,4.5,33.0
London,"Bar, British, Pub, Grill, Vegetarian Friendly, Gluten Free Options",5215.0,3.5,87.0
Amsterdam,"Asian, Indonesian, Vegetarian Friendly, Vegan Options",1168.0,4.0,99.0
Rome,unknown,5877.0,5.0,2.0
Hamburg,"Indian, Asian, Vegetarian Friendly, Vegan Options, Gluten Free Options",139.0,4.0,271.0
Milan,Italian,5936.0,2.5,41.0
Athens,unknown,992.0,4.5,12.0
London,"Vegetarian Friendly, Gluten Free Options",4988.0,3.5,215.0
Warsaw,"Polish, Bar, European, Pub",1777.0,3.5,25.0
Geneva,"French, Brazilian, Swiss, European, Portuguese, South American",863.0,5.0,5.0
Paris,"Italian, Pizza, European, Vegetarian Friendly",1102.0,4.0,476.0
Paris,unknown,12911.0,3.0,135.0
Madrid,"Georgian, Vegetarian Friendly",437.0,4.5,120.0
Zurich,"Japanese, Sushi, Asian, Vegetarian Friendly, Gluten Free Options",353.0,4.0,152.0
Vienna,"Austrian, European",649.0,4.5,66.0
London,unknown,7082.0,4.5,11.0
Milan,"Japanese, Brazilian",5793.0,3.0,131.0
Berlin,Spanish,3662.0,4.0,15.0
Madrid,"Bar, Mediterranean, European, Spanish",4406.0,3.5,398.0
Prague,"Bar, European, Czech, Eastern European, Central European",264.0,4.0,316.0
Barcelona,"Italian, Pizza, Mediterranean, European, Vegetarian Friendly, Vegan Options, Gluten Free Options",1007.0,4.0,1032.0
Lisbon,"Italian, European, Portuguese",3259.0,3.0,230.0
Prague,"European, Czech, Eastern European",1478.0,4.5,7.0
