datetime,pips_candle_0_30,pips_candle_max_0_30,pips_candle_min_0_30,pips_candle_0_60,pips_candle_max_0_60,pips_candle_min_0_60,pips_candle_0_120,pips_candle_max_0_120,pips_candle_min_0_120,pips_candle_0_180,pips_candle_max_0_180,pips_candle_min_0_180,pips_candle_0_240,pips_candle_max_0_240,pips_candle_min_0_240
4/3/2007 1:00,-1,1,-3,-11,1,-12,2,4,-12,-3,15,-12,0,15,-12
5/1/2007 1:00,-1,1,-4,1,6,-4,9,10,-4,-10,13,-22,-8,13,-22
6/1/2007 1:00,-3,0,-5,-4,0,-8,-10,0,-10,-11,0,-19,-16,0,-19
7/3/2007 1:00,4,7,-2,1,11,-2,10,13,-2,-19,13,-21,-15,13,-26
8/1/2007 1:00,-5,7,-9,2,7,-9,7,10,-10,2,14,-10,-5,14,-14
9/4/2007 1:00,8,8,-3,12,14,-3,6,15,-3,-12,15,-16,-13,15,-23
10/2/2007 1:00,-1,2,-7,-4,4,-14,-26,4,-31,-42,4,-44,-23,4,-46
11/1/2007 1:00,8,11,-5,9,16,-5,6,18,-5,1,18,-5,-29,18,-42
12/3/2007 0:00,-2,3,-7,-2,3,-8,11,14,-8,25,41,-8,-25,41,-26
1/3/2008 0:00,-2,4,-8,-5,4,-8,18,19,-8,12,21,-8,-15,22,-26
2/1/2008 0:00,1,6,-5,4,6,-5,-5,6,-10,20,30,-10,8,32,-10
3/3/2008 0:00,8,12,-4,8,15,-4,20,34,-4,-2,34,-8,-26,34,-44
4/1/2008 1:00,-18,12,-28,-32,12,-40,-101,12,-110,-83,12,-114,-87,12,-114
5/5/2008 1:00,11,18,-5,9,20,-5,21,27,-5,8,27,-5,38,49,-5
6/3/2008 1:00,14,15,-8,21,28,-8,35,44,-8,51,63,-8,93,98,-8
7/1/2008 1:00,5,10,-14,16,21,-14,-3,33,-14,7,33,-23,10,33,-23
8/1/2008 1:00,-8,5,-13,6,16,-15,5,16,-15,15,18,-15,5,18,-15
9/3/2008 1:00,21,22,-11,7,22,-11,19,41,-11,-6,41,-21,-10,41,-41
10/1/2008 1:00,7,16,-12,-6,16,-26,-13,45,-26,24,63,-26,44,63,-26
11/3/2008 0:00,24,26,-3,18,26,-3,23,57,-3,-20,57,-26,-15,57,-52
12/2/2008 0:00,-6,6,-13,-46,6,-46,-34,6,-46,-27,6,-46,-70,6,-83
1/5/2009 0:00,4,24,-1,16,24,-1,58,58,-1,51,66,-1,-198,66,-214
2/3/2009 0:00,-10,16,-22,-29,16,-43,-49,16,-53,-8,16,-59,-33,16,-59
3/3/2009 0:00,13,16,0,14,16,0,37,62,0,41,62,0,36,62,0
4/1/2009 1:00,-17,2,-21,-19,2,-31,-12,2,-38,-9,12,-38,-5,12,-38
5/1/2009 1:00,-4,2,-9,-2,4,-9,20,30,-9,10,35,-9,-11,35,-45
6/2/2009 1:00,-5,3,-7,-19,3,-27,-34,3,-54,-42,3,-60,-45,3,-60
7/1/2009 1:00,-15,7,-18,-9,7,-18,26,30,-18,45,52,-18,39,52,-18
8/3/2009 1:00,1,7,-5,-6,8,-12,-33,15,-36,-14,15,-38,32,39,-38
9/1/2009 1:00,2,3,-8,2,7,-8,7,24,-8,12,24,-8,-5,24,-26
10/1/2009 1:00,11,13,-5,-55,13,-56,-46,13,-67,-24,13,-67,-40,13,-67
11/3/2009 0:00,0,5,-5,7,12,-5,1,23,-5,-20,23,-33,-47,23,-51
12/1/2009 0:00,-19,8,-32,-5,8,-32,12,15,-32,23,35,-32,63,65,-32
1/5/2010 0:00,1,5,-9,39,51,-9,52,54,-9,29,61,-9,-5,61,-19
2/2/2010 0:00,7,12,-12,9,17,-12,22,25,-12,22,38,-12,6,38,-12
3/2/2010 0:00,3,9,-6,0,10,-6,-17,10,-21,-6,10,-32,-48,10,-51
4/1/2010 1:00,-4,3,-9,8,15,-9,-27,15,-31,-3,15,-31,-8,15,-31
5/3/2010 1:00,-9,2,-13,2,9,-13,-9,21,-13,4,21,-22,-3,21,-22
6/2/2010 1:00,2,7,-21,11,26,-21,17,28,-21,23,45,-21,11,45,-21
7/1/2010 1:00,5,14,-11,-2,14,-11,-6,14,-26,27,30,-26,80,92,-26
8/3/2010 1:00,-10,4,-13,-24,4,-27,4,10,-31,41,53,-31,50,67,-31
9/1/2010 1:00,-3,3,-8,13,14,-9,16,24,-9,17,24,-9,65,66,-9
10/1/2010 1:00,0,3,-8,-23,3,-34,-14,3,-34,14,27,-34,58,69,-34
11/3/2010 1:00,-6,1,-10,-11,1,-14,-13,1,-26,15,27,-26,22,32,-26
12/1/2010 0:00,9,16,-5,9,16,-5,17,21,-5,31,39,-5,61,77,-5
1/4/2011 0:00,-2,1,-14,-10,1,-17,-13,1,-34,-4,6,-34,-6,13,-34
2/1/2011 0:00,-7,4,-12,-1,4,-12,9,13,-12,16,31,-12,-11,31,-26
3/1/2011 0:00,-1,3,-3,-1,4,-4,15,20,-4,4,20,-20,31,37,-20
4/1/2011 1:00,-2,4,-2,3,4,-6,-11,6,-14,-17,7,-27,-6,7,-27
5/3/2011 1:00,10,11,-5,22,32,-5,2,32,-5,-28,32,-41,-6,32,-58
6/1/2011 1:00,-6,2,-8,6,9,-12,-4,9,-40,-14,14,-40,-27,14,-40
7/1/2011 1:00,1,12,-2,1,12,-3,22,36,-3,-5,36,-8,14,36,-11
8/2/2011 1:00,-18,3,-24,-4,3,-25,-67,5,-73,-63,5,-95,-59,5,-95
9/1/2011 1:00,-1,1,-5,3,6,-9,-3,6,-12,-65,6,-76,-68,6,-81
10/3/2011 1:00,-4,6,-10,-5,17,-10,10,24,-10,32,33,-10,7,49,-10
11/1/2011 1:00,-7,9,-15,6,14,-15,-39,14,-40,-34,14,-61,-105,14,-125
12/1/2011 0:00,2,6,-5,-3,6,-5,-12,6,-19,-21,6,-23,-14,6,-44
1/4/2012 0:00,-1,3,-1,1,3,-6,9,10,-6,7,12,-6,4,40,-6
2/1/2012 0:00,0,5,-1,3,5,-2,-30,5,-33,-17,5,-40,9,14,-40
3/1/2012 0:00,-3,1,-10,-10,1,-11,-22,1,-23,-38,1,-48,-20,1,-50
4/3/2012 1:00,3,5,-4,-2,5,-5,4,15,-6,3,19,-6,-1,19,-6
5/1/2012 1:00,-7,2,-9,-1,2,-12,4,7,-12,13,22,-12,18,26,-12
6/1/2012 1:00,10,11,-3,14,16,-3,6,16,-3,-2,16,-22,-18,16,-22
7/3/2012 1:00,2,6,-1,10,11,-1,12,20,-1,-15,20,-16,2,20,-18
8/1/2012 1:00,5,5,-2,23,24,-2,15,24,-2,24,43,-2,19,43,-3
9/4/2012 1:00,3,3,-3,1,8,-3,6,15,-5,3,15,-5,-7,15,-14
10/2/2012 1:00,4,6,-10,4,9,-10,-18,9,-18,-11,9,-28,5,11,-28
11/1/2012 1:00,-7,1,-10,-7,1,-10,-8,1,-10,-25,1,-39,-21,1,-39
12/3/2012 0:00,-2,1,-7,-5,1,-11,-8,1,-15,-5,1,-15,-9,4,-18
1/3/2013 0:00,3,7,-1,6,7,-1,12,18,-1,1,20,-1,31,35,-1
2/1/2013 0:00,0,7,-3,-7,7,-9,-6,7,-9,2,14,-9,25,28,-18
3/1/2013 0:00,5,8,-1,7,9,-1,-9,9,-15,1,9,-15,1,26,-15
4/2/2013 1:00,-5,2,-6,-9,2,-10,-7,2,-17,-8,9,-20,-19,9,-36
5/1/2013 1:00,5,6,-1,7,7,-1,9,15,-1,9,15,-1,29,31,-1
6/3/2013 1:00,-4,1,-6,0,4,-6,10,19,-6,16,23,-6,6,30,-6
7/2/2013 1:00,2,3,-2,7,10,-2,19,21,-2,0,21,-4,-35,21,-36
8/1/2013 1:00,-6,2,-6,-1,2,-7,-20,3,-22,-36,3,-37,-27,3,-46
9/4/2013 1:00,0,1,-4,0,3,-4,7,11,-6,-6,11,-9,10,11,-9
10/1/2013 1:00,-4,3,-4,-5,3,-8,37,41,-9,21,41,-9,1,41,-9
11/1/2013 1:00,-2,2,-4,-1,2,-4,4,4,-8,-3,12,-8,-16,12,-38
12/3/2013 0:00,4,4,-2,8,10,-2,15,16,-2,11,17,-2,29,34,-2
1/3/2014 0:00,-3,4,-4,-13,4,-17,-9,4,-17,-10,4,-17,-22,4,-28
2/3/2014 0:00,0,1,-1,0,3,-1,10,12,-2,-4,14,-8,13,16,-8
3/3/2014 0:00,4,5,0,3,8,0,12,15,0,-9,15,-10,2,15,-11
4/1/2014 1:00,0,1,-3,0,1,-3,-2,1,-4,18,21,-4,17,24,-4
5/1/2014 1:00,1,1,-3,-4,1,-4,14,15,-4,12,16,-4,13,16,-4
6/3/2014 1:00,0,0,-1,-1,3,-1,0,4,-3,1,4,-3,-13,5,-13
7/1/2014 1:00,-1,1,-2,-1,1,-3,-3,1,-6,7,9,-6,5,9,-6
8/1/2014 1:00,0,2,-1,-1,2,-2,-3,4,-4,-5,4,-8,5,8,-8
9/3/2014 1:00,4,8,-1,5,8,-1,9,17,-1,2,17,-1,15,31,-1
10/1/2014 1:00,2,4,-4,6,8,-4,3,14,-4,-20,14,-23,-15,14,-31
11/3/2014 0:00,-4,1,-4,-3,1,-6,7,12,-6,7,18,-6,12,18,-6
12/2/2014 0:00,0,1,0,0,1,-3,-2,2,-3,-11,2,-15,-25,2,-32
1/5/2015 0:00,1,4,-2,-6,4,-15,6,7,-15,16,20,-15,14,35,-15
2/3/2015 0:00,-7,3,-7,1,3,-8,9,9,-8,2,17,-8,-6,22,-8
3/3/2015 0:00,1,3,-1,2,4,-1,1,5,-5,9,16,-5,-9,16,-16
4/1/2015 1:00,-11,4,-11,-7,4,-12,-25,4,-30,-34,4,-45,-55,4,-69
5/1/2015 1:00,0,2,-3,9,10,-3,41,42,-9,47,58,-9,46,61,-9
6/2/2015 1:00,7,8,-3,-1,10,-5,21,29,-16,15,59,-16,48,59,-16
7/1/2015 1:00,3,5,-1,-8,5,-8,-12,5,-22,-24,5,-37,12,15,-42
8/3/2015 1:00,-6,1,-6,0,5,-6,13,15,-15,-11,15,-15,-10,15,-24
9/1/2015 1:00,5,11,-1,13,15,-2,17,32,-2,54,66,-3,9,66,-3
10/1/2015 1:00,2,2,-4,-6,2,-10,-8,2,-13,-5,12,-15,13,18,-15
11/3/2015 0:00,2,3,0,3,4,0,9,13,0,6,14,0,-21,14,-25
12/1/2015 0:00,4,5,-4,4,7,-4,8,14,-4,6,15,-4,29,32,-4
1/5/2016 0:00,7,9,-1,9,13,-1,6,15,-1,-13,15,-18,-32,15,-37
2/2/2016 0:00,0,5,-2,-10,5,-10,-13,5,-17,-10,5,-17,2,5,-17
3/1/2016 0:00,1,2,-2,2,4,-3,0,11,-3,-7,11,-16,-10,11,-25
4/1/2016 1:00,1,3,-5,5,7,-5,5,14,-5,6,14,-5,24,26,-5
5/3/2016 1:00,-5,2,-8,9,10,-8,30,31,-8,58,62,-8,57,81,-8
6/1/2016 1:00,-3,6,-6,2,9,-6,3,13,-6,31,34,-6,33,40,-6
7/1/2016 1:00,-5,4,-5,-16,4,-17,-8,4,-24,11,21,-24,10,21,-24
8/2/2016 1:00,3,4,-1,3,10,-1,8,12,-1,25,34,-1,27,34,-1
9/1/2016 1:00,-4,1,-4,-1,1,-4,-2,1,-10,-23,1,-25,-3,1,-25
10/3/2016 1:00,-2,1,-2,-7,1,-7,-6,2,-8,-5,5,-14,-1,6,-14
11/1/2016 1:00,3,3,-1,3,5,-1,1,7,-1,21,22,-1,24,29,-1
12/1/2016 0:00,2,7,-5,7,10,-5,17,23,-5,8,23,-5,2,23,-5
1/4/2017 0:00,2,3,-1,4,6,-1,3,11,-4,14,18,-4,31,37,-4
2/1/2017 0:00,0,3,-1,1,3,-3,-11,3,-13,-8,3,-15,7,8,-15
3/1/2017 0:00,-1,1,-1,2,4,-1,5,7,-1,-13,7,-15,-8,7,-27
4/3/2017 1:00,0,2,-1,-1,2,-2,-9,2,-15,-12,2,-20,-7,2,-20
5/2/2017 1:00,7,10,-3,3,10,-3,3,10,-7,-8,10,-8,0,10,-10
6/1/2017 1:00,-3,3,-5,-7,3,-8,-1,4,-18,-13,4,-18,-19,4,-22
7/3/2017 1:00,3,5,0,-2,5,-3,2,5,-6,-15,5,-18,-31,5,-33
8/1/2017 1:00,-2,1,-3,-12,1,-12,-11,1,-21,-13,1,-21,-11,1,-21
9/1/2017 1:00,0,4,-1,2,4,-5,-8,12,-10,-7,12,-14,0,12,-14
10/3/2017 1:00,-5,3,-8,2,5,-8,19,20,-8,39,40,-8,29,43,-8
11/1/2017 1:00,2,3,0,0,3,-4,11,17,-4,23,23,-4,11,28,-4
12/1/2017 0:00,8,9,0,17,19,0,10,23,0,6,23,-3,19,30,-3
1/3/2018 0:00,4,4,-2,7,8,-2,-6,9,-7,-12,9,-16,-8,9,-20
2/1/2018 0:00,2,5,-3,-2,5,-4,-29,5,-30,-20,5,-38,5,16,-38
3/1/2018 0:00,-1,4,-1,-1,4,-3,12,13,-5,7,20,-5,4,20,-5
4/3/2018 1:00,-4,1,-7,-2,1,-7,13,15,-7,14,25,-7,7,25,-7
5/1/2018 1:00,-3,2,-3,-1,2,-4,-9,2,-13,-12,2,-15,-36,2,-37
6/1/2018 1:00,0,6,-8,2,6,-8,12,13,-8,10,30,-8,9,30,-8
7/3/2018 1:00,-1,3,-5,6,12,-5,13,22,-5,37,38,-5,27,41,-5
8/1/2018 1:00,0,2,-3,0,2,-4,2,5,-8,7,14,-8,2,14,-8
9/4/2018 1:00,2,2,-4,-4,4,-5,-29,4,-32,-38,4,-39,-42,4,-49
10/2/2018 1:00,-5,9,-7,-14,9,-16,-22,9,-26,-17,9,-36,-46,9,-49
3/30/2007 8:30,-8,4,-31,-4,4,-31,-20,4,-33,68,69,-33,52,77,-33
4/30/2007 8:30,8,13,-4,20,20,-4,16,29,-4,57,58,-4,42,63,-4
6/1/2007 8:30,-34,3,-40,-30,3,-40,-61,3,-65,-20,3,-65,-20,3,-65
6/29/2007 8:30,5,8,-3,9,17,-3,5,17,-3,4,17,-3,25,25,-3
8/31/2007 8:30,-9,4,-16,-18,4,-23,-67,4,-76,-68,4,-82,-64,4,-82
9/28/2007 8:30,23,31,-4,27,31,-4,29,39,-4,55,58,-4,64,66,-4
11/30/2007 8:30,5,12,-7,-4,12,-9,-38,12,-44,-64,12,-88,-75,12,-88
12/21/2007 8:30,-3,3,-11,-6,3,-12,-1,6,-12,-21,6,-26,-24,6,-32
2/29/2008 8:30,-7,17,-13,-4,17,-18,-9,25,-36,-1,25,-44,-7,25,-44
3/28/2008 8:30,13,22,-11,-31,22,-39,-47,22,-56,-41,22,-56,-51,22,-62
5/30/2008 8:30,7,25,-5,16,25,-5,21,38,-5,58,66,-5,51,73,-5
6/27/2008 8:30,5,14,-14,12,15,-14,10,23,-14,12,23,-14,11,23,-14
8/4/2008 8:30,9,19,-7,20,22,-7,57,71,-7,41,71,-7,13,71,-7
8/29/2008 8:30,-12,18,-21,1,19,-21,-32,19,-46,-50,19,-62,-73,19,-85
9/29/2008 8:30,-10,6,-25,4,13,-25,72,98,-25,38,98,-25,18,98,-25
2/2/2009 8:30,9,12,-26,12,18,-26,58,89,-26,48,89,-26,76,89,-26
3/2/2009 8:30,6,28,-9,10,28,-11,-2,28,-24,-21,28,-34,-19,28,-43
3/27/2009 8:30,-4,8,-13,-21,8,-49,-26,8,-67,-34,8,-67,-58,8,-67
6/1/2009 8:30,-1,16,-10,-1,16,-32,-46,22,-46,-17,22,-54,-8,22,-54
6/26/2009 8:30,-18,12,-21,-13,12,-31,-13,12,-34,-35,12,-49,-27,12,-55
8/4/2009 8:30,-6,1,-15,4,14,-15,11,34,-15,11,34,-15,13,34,-15
8/28/2009 8:30,-9,2,-21,18,24,-21,-5,27,-21,0,27,-21,-28,27,-40
12/23/2009 8:30,0,10,-15,17,18,-15,37,46,-15,42,65,-15,76,79,-15
2/1/2010 8:30,-4,19,-13,4,19,-13,-8,19,-23,-8,19,-25,-10,19,-25
3/1/2010 8:30,6,15,-12,8,23,-12,-54,23,-60,-19,23,-65,-3,23,-65
3/29/2010 8:30,-25,10,-30,-16,10,-31,-14,10,-31,0,13,-31,-12,13,-31
5/3/2010 8:30,-5,4,-10,-13,4,-16,-32,4,-37,-61,4,-85,-47,4,-90
5/28/2010 8:30,10,15,-8,-7,26,-11,-7,26,-33,-24,26,-45,13,26,-45
6/28/2010 8:30,-4,7,-14,0,7,-14,-8,7,-28,-1,9,-28,-42,9,-58
8/3/2010 8:30,-2,14,-11,-22,14,-25,-46,14,-53,-9,14,-53,-8,14,-53
8/30/2010 8:30,3,11,-13,2,11,-17,-27,15,-34,-10,15,-34,-37,15,-41
10/1/2010 8:30,-2,16,-27,-10,16,-27,8,37,-28,17,37,-28,3,37,-28
11/1/2010 8:30,-13,5,-26,-6,5,-26,-34,18,-51,-58,18,-66,-50,18,-72
1/31/2011 8:30,-8,8,-18,-12,8,-20,19,20,-23,-18,20,-29,-13,20,-32
2/28/2011 8:30,16,17,-5,3,17,-5,-8,17,-15,-33,17,-34,-41,17,-47
3/28/2011 8:30,24,26,-2,44,46,-2,67,71,-2,77,87,-2,70,87,-2
5/27/2011 8:30,-15,11,-20,-40,11,-61,-48,11,-63,-23,11,-71,-10,14,-71
6/27/2011 8:30,-12,8,-13,-21,8,-30,74,74,-30,71,94,-30,75,94,-30
8/2/2011 8:30,48,53,-22,39,54,-22,82,105,-22,37,105,-22,43,105,-22
8/29/2011 8:30,25,31,-10,36,38,-10,34,45,-10,15,45,-10,0,45,-10
9/30/2011 8:30,-31,5,-33,-68,5,-69,-54,5,-83,-60,5,-92,-53,5,-92
1/30/2012 8:30,-29,5,-30,-19,5,-33,-11,5,-33,-13,7,-33,16,25,-33
3/30/2012 8:30,-11,15,-12,-6,15,-16,-14,15,-20,-22,15,-42,-8,15,-42
4/30/2012 8:30,14,17,-2,15,18,-2,24,30,-2,20,30,-2,16,30,-2
6/1/2012 8:30,2,12,-41,71,79,-41,54,110,-41,47,110,-41,67,110,-41
6/29/2012 8:30,41,55,-1,43,55,-1,45,55,-1,38,55,-1,19,55,-1
9/28/2012 8:30,7,10,-10,4,16,-10,-68,16,-73,-80,16,-82,-42,16,-82
10/29/2012 8:32,5,6,-3,7,14,-3,8,21,-3,30,30,-3,-4,31,-7
11/30/2012 8:30,9,20,-4,14,20,-4,42,51,-4,39,51,-4,35,51,-4
3/1/2013 8:30,2,11,-10,-5,11,-15,-23,11,-38,-24,11,-38,2,11,-38
3/29/2013 8:30,0,2,-3,-4,2,-4,3,3,-7,-4,3,-7,-7,3,-8
4/29/2013 8:30,-7,14,-7,-13,14,-16,-8,14,-18,13,16,-18,-12,16,-18
5/31/2013 8:30,-24,3,-30,-25,3,-30,-45,3,-53,-49,3,-69,-43,3,-69
8/2/2013 8:30,17,33,-55,4,33,-55,33,37,-55,40,43,-55,20,43,-55
8/30/2013 8:30,-12,9,-17,-18,9,-21,-22,9,-30,-32,9,-61,-29,9,-61
9/27/2013 8:30,-1,11,-5,1,11,-5,-2,19,-6,-5,19,-10,-13,19,-14
11/8/2013 8:30,8,43,-27,-14,43,-30,-61,43,-61,-35,43,-64,-24,43,-64
12/6/2013 8:30,24,35,-24,34,58,-24,48,58,-24,57,60,-24,57,64,-24
12/23/2013 8:30,2,4,-6,-6,6,-10,2,6,-11,6,17,-11,4,17,-11
3/3/2014 8:30,1,7,-3,0,7,-5,-14,7,-26,1,7,-26,-13,7,-26
3/28/2014 8:30,6,10,-3,28,29,-3,31,39,-3,13,39,-3,15,39,-3
5/30/2014 8:30,8,11,-3,24,24,-3,17,29,-3,29,41,-3,28,41,-3
8/1/2014 8:30,9,27,-22,12,27,-22,15,27,-22,22,38,-22,22,38,-22
8/29/2014 8:30,-7,2,-11,-15,2,-17,-3,2,-20,-44,2,-49,-48,2,-50
9/29/2014 8:30,13,18,-5,7,18,-5,-10,18,-11,-1,18,-19,1,18,-19
2/2/2015 8:30,0,12,-7,5,13,-7,34,51,-7,20,51,-7,32,51,-7
3/2/2015 8:30,2,11,-8,7,11,-8,-26,14,-27,-41,14,-41,-37,14,-44
3/30/2015 8:30,-5,14,-15,7,14,-25,0,26,-25,-17,26,-25,-16,26,-28
6/1/2015 8:30,-9,6,-13,15,18,-13,-52,25,-54,-60,25,-67,-44,25,-67
8/3/2015 8:30,11,15,-8,22,25,-8,30,35,-8,14,39,-8,2,39,-8
8/28/2015 8:30,-18,13,-19,-14,13,-23,-35,13,-38,-31,13,-47,-93,13,-106
9/28/2015 8:30,-10,5,-16,-14,5,-20,21,30,-20,59,60,-20,67,76,-20
2/1/2016 8:30,4,9,-4,4,9,-4,25,36,-4,-2,36,-4,24,36,-4
2/26/2016 10:00,9,10,-14,-31,10,-32,-26,10,-45,-32,10,-45,-27,10,-45
3/28/2016 8:30,6,9,-8,25,27,-8,32,36,-8,40,46,-8,30,46,-8
5/31/2016 8:30,6,7,-2,12,15,-2,23,25,-2,-20,25,-23,-3,25,-23
6/29/2016 8:30,-13,18,-13,10,24,-20,8,36,-20,18,36,-20,9,36,-20
8/2/2016 8:30,6,11,-3,17,18,-3,19,26,-3,29,32,-3,33,36,-3
8/29/2016 8:30,-1,7,-5,-3,7,-9,-2,8,-9,2,11,-9,10,16,-9
9/30/2016 8:30,7,7,-11,46,49,-11,48,52,-11,71,82,-11,71,82,-11
10/31/2016 8:30,-2,6,-2,3,6,-7,-2,6,-7,-1,6,-10,14,22,-10
11/30/2016 8:30,-2,22,-8,-22,22,-44,-38,22,-49,-62,22,-79,-43,22,-79
1/30/2017 8:30,7,8,-7,4,15,-7,35,37,-7,58,62,-7,60,62,-7
3/1/2017 8:30,3,4,-8,3,5,-8,20,25,-8,40,43,-8,45,50,-8
3/31/2017 8:30,-5,3,-9,10,11,-9,-8,11,-11,10,19,-11,9,19,-11
5/1/2017 8:30,4,9,-6,-4,9,-6,9,11,-7,1,11,-7,-7,11,-12
5/30/2017 8:30,1,6,-7,12,15,-7,25,44,-7,24,44,-7,12,44,-7
6/30/2017 8:30,-1,7,-8,2,8,-8,5,13,-8,-6,13,-18,-5,13,-18
8/1/2017 8:30,2,4,-8,-8,4,-8,11,24,-8,-15,24,-30,-15,24,-30
9/29/2017 8:30,9,12,-17,3,12,-17,-17,12,-29,-1,12,-29,-19,12,-29
10/30/2017 8:30,-16,3,-20,-22,3,-25,-26,3,-26,-7,3,-27,-3,5,-27
1/29/2018 8:30,-1,9,-7,-9,9,-12,2,9,-21,-21,9,-29,-7,9,-29
4/30/2018 8:30,1,4,-9,-13,4,-14,-11,4,-19,-12,4,-19,6,7,-22
6/29/2018 8:30,-5,15,-14,-7,15,-14,3,15,-21,18,30,-21,27,34,-21
9/28/2018 8:30,6,8,-7,0,14,-7,12,14,-7,40,50,-7,40,50,-7
10/29/2012 8:30,5,6,-3,7,14,-3,8,21,-3,30,30,-3,-4,31,-7
12/22/2015 19:50,-1,1,-3,-8,1,-8,-12,1,-19,-6,1,-19,-15,1,-19
2/1/2007 10:00,-1,18,-10,-9,18,-14,-10,18,-18,-10,18,-18,-6,18,-18
4/2/2007 10:00,-7,4,-8,-2,4,-17,-4,4,-17,1,4,-17,-9,4,-17
5/1/2007 10:00,-32,0,-38,-63,0,-64,-60,0,-68,-59,0,-68,-59,0,-68
6/1/2007 10:00,-21,10,-25,0,10,-25,21,24,-25,28,30,-25,20,30,-25
7/2/2007 10:00,21,21,-5,29,31,-5,27,36,-5,33,39,-5,24,39,-5
8/1/2007 10:00,16,21,-1,-14,21,-17,-9,21,-22,-20,21,-26,-30,21,-42
10/1/2007 10:00,-5,13,-10,14,17,-10,-1,20,-10,-1,20,-10,14,20,-10
11/1/2007 10:00,11,16,-6,15,21,-6,26,29,-6,54,73,-6,30,73,-6
12/3/2007 10:00,1,12,-4,2,12,-9,-4,14,-13,8,14,-13,11,14,-13
1/2/2009 10:00,29,44,-29,-7,44,-29,2,44,-29,-55,44,-57,-85,44,-100
5/1/2009 10:00,-16,6,-30,-19,6,-30,-7,6,-30,-15,6,-30,-11,6,-30
10/1/2013 10:00,-18,9,-21,-15,9,-23,-6,9,-23,-15,9,-23,-11,9,-23
11/1/2013 10:00,-1,7,-11,10,12,-11,-6,12,-13,-5,12,-14,2,12,-14
12/1/2014 10:00,-4,8,-17,-21,8,-25,-8,8,-28,-3,8,-28,-17,8,-28
8/3/2015 9:45,-2,4,-11,4,10,-11,-17,10,-19,-26,10,-32,-20,10,-32
3/6/2007 10:00,-2,5,-7,5,10,-7,5,12,-7,4,13,-7,3,13,-7
4/3/2007 10:00,4,11,-2,9,11,-2,-2,11,-6,-6,11,-8,-34,11,-36
7/3/2007 10:00,-9,8,-11,2,8,-11,5,8,-11,8,11,-11,2,11,-11
9/5/2007 10:00,48,58,-11,54,58,-11,71,75,-11,70,76,-11,71,76,-11
10/2/2007 10:00,-12,13,-19,-14,13,-30,-6,13,-30,-14,13,-30,-9,13,-30
11/13/2007 15:00,-13,5,-16,-4,5,-17,-5,5,-17,11,16,-17,13,20,-17
12/10/2007 10:00,-10,7,-14,-6,7,-14,-7,7,-18,-15,7,-20,-11,7,-20
2/7/2008 10:00,4,16,-17,-31,16,-34,-43,16,-54,-50,16,-69,-58,16,-96
3/6/2008 10:00,3,21,-9,7,21,-9,6,29,-9,21,29,-9,23,29,-9
5/7/2008 10:00,-3,20,-12,6,20,-22,-21,20,-27,-2,20,-27,5,20,-27
6/9/2008 10:00,-4,16,-20,42,53,-20,32,53,-20,-14,53,-26,-31,53,-67
8/7/2008 10:00,2,28,-8,16,28,-8,-21,28,-30,-37,28,-49,-36,28,-52
10/8/2008 10:00,4,20,-19,-33,27,-45,5,27,-45,-12,27,-45,59,64,-45
11/7/2008 11:30,-6,11,-35,-24,11,-43,-23,11,-43,-45,11,-57,-39,11,-57
1/6/2009 10:00,-45,16,-63,-46,16,-67,16,25,-67,68,68,-67,38,75,-67
2/3/2009 10:00,50,71,-10,42,71,-10,83,110,-10,12,110,-10,29,110,-10
3/3/2009 10:00,3,4,-16,-25,7,-34,-41,7,-67,-18,7,-67,-20,7,-67
6/2/2009 10:00,-7,5,-25,29,30,-25,-1,44,-25,20,44,-25,44,52,-25
8/4/2009 10:00,-10,13,-18,-20,13,-29,-18,13,-29,11,13,-29,-25,13,-34
1/5/2010 10:00,4,13,-21,-6,13,-21,-21,13,-36,-30,13,-39,-57,13,-75
2/2/2010 10:00,9,18,-17,11,24,-17,11,24,-17,15,31,-17,26,35,-17
3/4/2010 10:00,-36,6,-47,-33,6,-57,-69,6,-88,-55,6,-88,-77,6,-88
4/5/2010 10:00,-4,8,-14,-15,8,-16,-34,8,-49,-12,8,-49,-33,8,-49
5/4/2010 10:00,2,12,-13,-23,12,-27,-19,12,-37,-17,12,-37,-36,12,-46
6/2/2010 10:00,-1,12,-18,-4,12,-18,2,19,-18,55,58,-18,18,61,-18
8/3/2010 10:00,-16,9,-23,17,19,-23,34,37,-23,24,37,-23,16,37,-23
9/2/2010 10:00,12,15,-10,22,33,-10,17,33,-10,2,33,-10,7,33,-10
10/4/2010 10:00,6,18,-9,-14,18,-19,-10,18,-21,-7,18,-24,-7,18,-24
11/5/2010 12:30,-7,20,-16,11,20,-16,5,20,-16,-20,20,-22,-14,20,-28
12/2/2010 10:00,5,23,-19,-9,23,-20,50,70,-20,27,70,-20,21,70,-20
12/30/2010 10:00,-20,7,-27,-23,7,-40,-36,7,-47,-41,7,-50,-20,7,-50
1/27/2011 10:00,15,20,-6,10,32,-6,-35,32,-43,-21,32,-43,2,32,-43
2/28/2011 10:00,-2,7,-9,-20,7,-26,-39,7,-41,-38,7,-43,-45,7,-51
3/28/2011 10:00,1,5,-9,12,21,-9,9,21,-9,4,21,-9,-9,21,-11
