Index,Nationality,Age,AverageLeadTime,LodgingRevenue,OtherRevenue,BookingsCanceled,DistributionChannel,var,value
9177,ESP,44,3,124,11,0,GDS Systems,RoomNights,1
9178,PRT,46,57,75.32,14,0,Travel Agent/Operator,RoomNights,1
9179,FIN,23,63,462.6,84,0,Direct,RoomNights,2
9180,FIN,52,63,154.2,31.5,0,Direct,RoomNights,2
9181,FRA,33,33,89.1,2,0,Travel Agent/Operator,RoomNights,1
9182,ECU,50,0,224,61,0,Travel Agent/Operator,RoomNights,2
9183,GBR,24,37,89.1,4,0,Travel Agent/Operator,RoomNights,1
9184,CHE,31,37,175.8,33,0,Travel Agent/Operator,RoomNights,2
9185,NLD,20,42,228.6,139.5,0,Travel Agent/Operator,RoomNights,2
9186,BRA,49,0,84.3,16.5,0,Travel Agent/Operator,RoomNights,1
9187,SWE,13,3,678,6,0,Travel Agent/Operator,RoomNights,2
9188,SWE,53,3,226,17.5,0,Travel Agent/Operator,RoomNights,2
9189,DEU,54,162,186.6,46,0,Travel Agent/Operator,RoomNights,2
9190,GBR,71,144,171,4,0,Travel Agent/Operator,RoomNights,2
9191,GBR,69,144,171,4,0,Travel Agent/Operator,RoomNights,2
9192,FIN,36,74,97.5,17,0,Travel Agent/Operator,RoomNights,1
9193,FIN,50,67,228.6,64,0,Travel Agent/Operator,RoomNights,2
9194,FRA,69,119,168.6,28,0,Travel Agent/Operator,RoomNights,2
9195,GBR,48,75,216.75,31.5,0,Travel Agent/Operator,RoomNights,3
9196,PRT,46,36,164.7,49,0,Travel Agent/Operator,RoomNights,2
9197,FRA,25,7,165.32,46,0,Travel Agent/Operator,RoomNights,2
9198,PRT,30,1,175.4,64,0,Direct,RoomNights,2
9199,DEU,70,114,171,9.5,0,Travel Agent/Operator,RoomNights,2
9200,GBR,33,149,206.25,67.5,0,Travel Agent/Operator,RoomNights,3
9201,GBR,77,2,226,62,0,Travel Agent/Operator,RoomNights,2
9202,PRT,46,34,178.2,4,0,Travel Agent/Operator,RoomNights,2
9203,PRT,46,55,243.6,60,0,Direct,RoomNights,2
9204,PRT,39,0,238,14,0,Direct,RoomNights,2
9205,NLD,46,4,226,133.5,0,Travel Agent/Operator,RoomNights,2
9206,GBR,54,4,678,29,0,Travel Agent/Operator,RoomNights,2
9207,IRL,58,6,0,25.5,0,Direct,RoomNights,3
9208,DEU,64,241,847.8,167,0,Travel Agent/Operator,RoomNights,9
9209,CAN,60,49,82.47,15,0,Travel Agent/Operator,RoomNights,1
9210,DEU,57,1,422,42,0,Travel Agent/Operator,RoomNights,3
9211,GBR,73,128,216.75,342.5,0,Travel Agent/Operator,RoomNights,3
9212,ITA,32,8,291,55.5,0,Travel Agent/Operator,RoomNights,3
9213,ESP,42,3,248,12,0,GDS Systems,RoomNights,2
9214,LUX,32,10,337,129,0,Travel Agent/Operator,RoomNights,3
9215,PRT,37,75,216.75,60.2,0,Travel Agent/Operator,RoomNights,3
9216,PRT,46,128,293.4,75,0,Travel Agent/Operator,RoomNights,3
9217,GBR,29,19,357,54.5,0,Travel Agent/Operator,RoomNights,3
9218,ESP,52,13,119,35.5,0,Travel Agent/Operator,RoomNights,1
9219,FRA,21,58,325.8,157.5,0,Travel Agent/Operator,RoomNights,2
9220,FRA,58,15,402,120,0,Travel Agent/Operator,RoomNights,3
9221,ESP,26,32,246.6,79.8,0,Travel Agent/Operator,RoomNights,2
9222,BEL,37,155,168.6,49,0,Travel Agent/Operator,RoomNights,2
9223,TMP,4,41,325.8,107,0,Travel Agent/Operator,RoomNights,2
9224,CHE,22,87,270.9,64.2,0,Travel Agent/Operator,RoomNights,3
9225,PRT,46,127,168.6,28,0,Travel Agent/Operator,RoomNights,2
9226,DEU,33,103,144.5,21,0,Travel Agent/Operator,RoomNights,2
9227,PRT,54,41,73.6,14,0,Travel Agent/Operator,RoomNights,1
9228,FRA,62,22,338,44.5,0,Travel Agent/Operator,RoomNights,2
9229,PRT,46,170,186.6,41.5,0,Travel Agent/Operator,RoomNights,2
9230,PRT,60,87,201.28,39.1,0,Travel Agent/Operator,RoomNights,3
9231,PRT,51,41,73.6,23,0,Travel Agent/Operator,RoomNights,1
9232,PRT,46,55,499.5,79,0,Travel Agent/Operator,RoomNights,3
9233,PRT,32,0,137,1,0,Travel Agent/Operator,RoomNights,1
9234,PRT,27,0,431,50,0,Travel Agent/Operator,RoomNights,1
9235,BEL,82,28,363.1,148.5,0,Travel Agent/Operator,RoomNights,3
9236,ESP,58,4,434.65,63,0,Direct,RoomNights,3
9237,PRT,46,45,285.3,31,0,Travel Agent/Operator,RoomNights,3
9238,GBR,34,88,270.9,42,0,Travel Agent/Operator,RoomNights,3
9239,USA,51,84,257.16,63,0,Travel Agent/Operator,RoomNights,3
9240,IRL,65,101,186.6,28,0,Travel Agent/Operator,RoomNights,2
9241,PRT,46,59,322.2,42,0,Travel Agent/Operator,RoomNights,3
9242,PRT,46,155,252.9,42,0,Travel Agent/Operator,RoomNights,3
9243,PRT,33,0,104.45,14,0,Corporate,RoomNights,1
9244,PRT,46,1,127,11.5,0,Travel Agent/Operator,RoomNights,1
9245,PRT,43,5,114,62,0,Direct,RoomNights,2
9246,NLD,38,1,127,64,0,Travel Agent/Operator,RoomNights,1
9247,FRA,36,142,293.4,51,0,Travel Agent/Operator,RoomNights,3
9248,NLD,59,1,127,7,0,Travel Agent/Operator,RoomNights,1
9249,FRA,62,74,274.5,49.4,0,Travel Agent/Operator,RoomNights,3
9250,FRA,37,13,134,14,0,Travel Agent/Operator,RoomNights,1
9251,PRT,46,2,127,10.6,0,Travel Agent/Operator,RoomNights,1
9253,FRA,31,49,287.1,72.5,0,Travel Agent/Operator,RoomNights,3
9254,DEU,58,1,377,42,0,Travel Agent/Operator,RoomNights,3
9255,FRA,52,0,135,31.5,0,Direct,RoomNights,1
9256,PRT,25,51,229.5,38,0,Travel Agent/Operator,RoomNights,3
9257,PRT,46,0,143,7,0,Travel Agent/Operator,RoomNights,1
9258,PRT,46,1,345,42,0,Direct,RoomNights,3
9259,PRT,46,0,137,7,0,Travel Agent/Operator,RoomNights,1
9260,PRT,71,41,232.8,37,0,Travel Agent/Operator,RoomNights,1
9261,PRT,46,31,196.41,42,0,Travel Agent/Operator,RoomNights,3
9262,GBR,40,92,216.75,40.5,0,Travel Agent/Operator,RoomNights,3
9263,FRA,42,85,350.1,63,0,Travel Agent/Operator,RoomNights,3
9264,PRT,43,120,256.5,13,0,Travel Agent/Operator,RoomNights,3
9265,CHE,31,23,450,119.5,0,Direct,RoomNights,3
9266,PRT,46,130,252.9,42,0,Travel Agent/Operator,RoomNights,3
9267,GBR,58,128,323,8,0,Travel Agent/Operator,RoomNights,4
9268,PRT,46,120,256.5,68.5,0,Travel Agent/Operator,RoomNights,3
9269,FIN,33,38,367,33.5,0,Travel Agent/Operator,RoomNights,4
9270,PRT,57,127,252.9,92,0,Travel Agent/Operator,RoomNights,3
9271,PRT,57,9,592,1192,0,Corporate,RoomNights,5
9272,ESP,61,145,168.6,103.5,0,Travel Agent/Operator,RoomNights,2
9273,NLD,56,172,252.9,42,0,Travel Agent/Operator,RoomNights,3
9274,PRT,46,75,260.1,92.5,0,Travel Agent/Operator,RoomNights,4
9275,ESP,42,40,497.7,89,0,Travel Agent/Operator,RoomNights,3
9276,ESP,46,119,287.32,63,0,Travel Agent/Operator,RoomNights,4
9277,PRT,46,135,171,40,0,Travel Agent/Operator,RoomNights,2
9278,PER,33,3,248,37.5,0,Travel Agent/Operator,RoomNights,2
9279,PRT,46,127,366.8,148.5,0,Travel Agent/Operator,RoomNights,4
9280,NLD,47,76,238.8,34,0,Travel Agent/Operator,RoomNights,2
9281,FRA,52,37,485.6,175.8,0,Travel Agent/Operator,RoomNights,4
9282,FRA,19,37,1294.8,449.4,0,Travel Agent/Operator,RoomNights,4
9283,DEU,34,111,349.8,118,0,Travel Agent/Operator,RoomNights,4
9284,BEL,53,77,508.8,84,0,Direct,RoomNights,4
9285,PRT,46,143,758.7,128,0,Travel Agent/Operator,RoomNights,3
9286,PRT,41,6,118.45,27,0,Direct,RoomNights,1
9287,FRA,54,143,758.7,300,0,Travel Agent/Operator,RoomNights,3
9288,DEU,68,69,105.9,14,0,Travel Agent/Operator,RoomNights,1
9290,PRT,46,1,325,52,1,Corporate,RoomNights,5
9291,FRA,24,124,252.9,47,0,Travel Agent/Operator,RoomNights,3
9292,ESP,49,1,304,35,0,Travel Agent/Operator,RoomNights,2
9293,GBR,22,37,76.5,15,0,Travel Agent/Operator,RoomNights,1
9294,GBR,18,37,98.1,16.5,0,Travel Agent/Operator,RoomNights,1
9295,PRT,46,35,440.4,72,0,Travel Agent/Operator,RoomNights,4
9297,NLD,30,124,252.9,50,0,Travel Agent/Operator,RoomNights,3
9298,PRT,46,35,229.5,11,0,Travel Agent/Operator,RoomNights,3
9299,GBR,64,118,252.9,44.5,0,Travel Agent/Operator,RoomNights,3
9300,BEL,54,77,990,873,0,Direct,RoomNights,4
9301,ESP,50,5,608,229.5,0,Travel Agent/Operator,RoomNights,4
9302,FRA,33,132,175.32,42,0,Travel Agent/Operator,RoomNights,3
9303,NZL,49,108,321.58,45.5,0,Travel Agent/Operator,RoomNights,4
9304,GBR,33,72,255.28,227.5,0,Travel Agent/Operator,RoomNights,4
9305,NZL,48,108,321.58,28,0,Travel Agent/Operator,RoomNights,4
9306,BEL,13,31,392.4,34,0,Travel Agent/Operator,RoomNights,4
9307,IRL,28,149,323,8,0,Travel Agent/Operator,RoomNights,4
9308,POL,45,11,539.2,143,0,Travel Agent/Operator,RoomNights,4
9309,PRT,46,117,287.32,105,0,Travel Agent/Operator,RoomNights,4
9310,PRT,46,0,281,76,0,Travel Agent/Operator,RoomNights,2
9311,IRL,21,83,222.3,6,0,Travel Agent/Operator,RoomNights,3
9312,BEL,26,64,299.7,106,0,Travel Agent/Operator,RoomNights,3
9313,NLD,57,105,349.8,198,0,Travel Agent/Operator,RoomNights,4
9314,FRA,22,137,320,70,0,Travel Agent/Operator,RoomNights,5
9315,USA,56,146,73.5,14,0,Direct,RoomNights,1
9316,DEU,30,71,352.33,245.5,0,Travel Agent/Operator,RoomNights,5
9317,IRL,37,12,101.68,43,0,Travel Agent/Operator,RoomNights,1
9318,ESP,53,2,85,2,0,Travel Agent/Operator,RoomNights,1
9319,IRL,58,154,315.8,56,0,Travel Agent/Operator,RoomNights,4
9320,NOR,46,76,391.2,90,0,Travel Agent/Operator,RoomNights,4
9321,PRT,46,2,361.25,10,0,Travel Agent/Operator,RoomNights,5
9322,USA,47,16,432,178.9,0,Direct,RoomNights,2
9325,AUT,43,71,222.75,42,0,Travel Agent/Operator,RoomNights,3
9326,PRT,49,3,103,28,0,Direct,RoomNights,2
9327,GBR,37,39,162.64,14,0,Travel Agent/Operator,RoomNights,2
9328,PRT,46,154,450.9,93,0,Travel Agent/Operator,RoomNights,3
9329,PRT,50,49,306,64,0,Travel Agent/Operator,RoomNights,4
9330,ESP,42,7,289,39,0,Travel Agent/Operator,RoomNights,4
9331,BEL,33,66,439.5,202.5,0,Direct,RoomNights,5
9332,PRT,46,124,563.8,88,0,Travel Agent/Operator,RoomNights,4
9333,FRA,44,118,414.2,102.5,0,Travel Agent/Operator,RoomNights,4
9334,PRT,48,80,370.6,102.5,0,Travel Agent/Operator,RoomNights,4
9335,DEU,58,256,282.6,178.5,0,Travel Agent/Operator,RoomNights,3
9336,PRT,46,146,342.5,99,0,Travel Agent/Operator,RoomNights,2
9338,ESP,37,137,147,82,0,Direct,RoomNights,2
9339,PRT,46,27,515,128,0,Direct,RoomNights,3
9340,PRT,48,0,107,24.5,0,Travel Agent/Operator,RoomNights,1
9341,BEL,54,20,229.5,40.5,0,Travel Agent/Operator,RoomNights,3
9342,PRT,46,66,583.6,35,0,Travel Agent/Operator,RoomNights,5
9343,PRT,39,36,224.2,46,0,Travel Agent/Operator,RoomNights,2
9344,DEU,37,154,220.5,42,0,Direct,RoomNights,3
9345,PRT,46,32,459.6,68,0,Travel Agent/Operator,RoomNights,4
9346,BEL,30,22,85,17,0,Travel Agent/Operator,RoomNights,1
9347,FIN,35,63,493.5,70,0,Travel Agent/Operator,RoomNights,5
9348,POL,45,45,238.2,108,0,Travel Agent/Operator,RoomNights,2
9349,GBR,60,228,326.15,70,0,Travel Agent/Operator,RoomNights,5
9350,AUT,23,49,457.5,70,0,Direct,RoomNights,5
9351,NZL,64,105,454.75,18,0,Travel Agent/Operator,RoomNights,5
9352,PRT,46,95,204.6,46,0,Travel Agent/Operator,RoomNights,2
9353,LUX,32,170,254.95,42,0,Travel Agent/Operator,RoomNights,3
9354,PRT,46,144,323,251.5,0,Travel Agent/Operator,RoomNights,4
9355,DEU,41,34,229.5,33,0,Travel Agent/Operator,RoomNights,3
9356,ABW,52,45,419.52,223.2,0,Travel Agent/Operator,RoomNights,4
9357,PRT,46,7,139,57.5,0,Travel Agent/Operator,RoomNights,1
9358,PRT,46,6,516,271.2,0,Travel Agent/Operator,RoomNights,4
9359,FIN,32,152,315.8,61,0,Travel Agent/Operator,RoomNights,4
9360,PRT,46,2,127,1,0,Travel Agent/Operator,RoomNights,1
9361,PRT,46,131,1212.45,192,0,Travel Agent/Operator,RoomNights,5
9362,PRT,46,119,257.4,54,0,Travel Agent/Operator,RoomNights,2
9363,PRT,46,2,127,13,0,Travel Agent/Operator,RoomNights,1
9365,BEL,31,35,493.5,70,0,Travel Agent/Operator,RoomNights,5
9366,DEU,36,158,315.8,115.3,0,Travel Agent/Operator,RoomNights,4
9367,PRT,46,102,614.8,131.5,0,Travel Agent/Operator,RoomNights,4
9368,PRT,40,6,139,64,0,Travel Agent/Operator,RoomNights,1
9369,FRA,16,89,475.5,89.6,0,Travel Agent/Operator,RoomNights,5
9371,GBR,54,80,475.5,225.5,0,Travel Agent/Operator,RoomNights,5
9372,ESP,70,125,85.5,24.5,0,Travel Agent/Operator,RoomNights,1
9373,USA,33,12,870,46,0,Travel Agent/Operator,RoomNights,2
9374,BRA,41,117,239.07,39.8,0,Travel Agent/Operator,RoomNights,3
9375,ISR,33,2,209.58,4,0,Travel Agent/Operator,RoomNights,2
9376,ESP,44,46,238.2,74.5,0,Travel Agent/Operator,RoomNights,2
9377,PRT,46,40,1480.5,540,0,Travel Agent/Operator,RoomNights,5
9378,DEU,20,40,523.5,35,0,Travel Agent/Operator,RoomNights,5
9379,FRA,8,89,1426.5,202.5,0,Travel Agent/Operator,RoomNights,5
9380,DEU,31,38,289,26,0,Travel Agent/Operator,RoomNights,4
9381,USA,6,12,282,35,0,Travel Agent/Operator,RoomNights,2
9382,ESP,41,122,85.5,2,0,Travel Agent/Operator,RoomNights,1
9383,ESP,69,9,234.4,81.5,0,Direct,RoomNights,2
9384,FRA,55,12,452,84,0,Travel Agent/Operator,RoomNights,4
9385,FRA,36,35,414.9,94,0,Direct,RoomNights,5
9386,PRT,39,39,107.1,28.5,0,Travel Agent/Operator,RoomNights,1
9388,CHN,31,14,135,7,0,Direct,RoomNights,1
9389,SWE,42,90,577.8,84,0,Travel Agent/Operator,RoomNights,6
9390,FIN,45,121,460.62,125,0,Travel Agent/Operator,RoomNights,2
9391,FIN,51,120,567.27,66.5,0,Travel Agent/Operator,RoomNights,2
9392,FIN,47,124,549.27,135,0,Travel Agent/Operator,RoomNights,2
9393,PRT,46,124,460.56,174,0,Travel Agent/Operator,RoomNights,2
9394,POL,47,160,1348.9,143,0,Travel Agent/Operator,RoomNights,7
9395,ESP,45,7,397,3,0,Travel Agent/Operator,RoomNights,3
9396,CHE,67,0,712.8,517,0,Direct,RoomNights,6
9397,BEL,72,100,522,522.5,0,Direct,RoomNights,5
9398,GBR,54,27,339.76,52.5,0,Travel Agent/Operator,RoomNights,3
9399,PRT,46,36,344.1,28.5,0,Corporate,RoomNights,3
9400,ITA,46,1,573.31,156,0,Travel Agent/Operator,RoomNights,3
9401,PRT,46,117,1173,8,0,Travel Agent/Operator,RoomNights,4
9402,ESP,20,117,1173,24,0,Travel Agent/Operator,RoomNights,4
9403,PRT,46,148,228.36,89,0,Travel Agent/Operator,RoomNights,3
9404,FRA,53,58,477.6,143.6,0,Travel Agent/Operator,RoomNights,4
9405,DEU,60,174,256.5,80,0,Travel Agent/Operator,RoomNights,3
9406,FRA,30,99,306.9,42,0,Travel Agent/Operator,RoomNights,3
9407,LBN,33,53,215.4,28,0,Travel Agent/Operator,RoomNights,2
9408,PRT,41,53,215.4,28,0,Travel Agent/Operator,RoomNights,2
9409,DEU,72,100,183,28,0,Direct,RoomNights,2
9410,CHE,23,132,315.8,56,0,Travel Agent/Operator,RoomNights,4
9411,PRT,46,109,541.7,87,0,Travel Agent/Operator,RoomNights,6
9412,PRT,46,0,322.37,78,0,Travel Agent/Operator,RoomNights,5
9413,ESP,39,124,186.6,28,0,Travel Agent/Operator,RoomNights,2
9414,FRA,53,85,577.8,103,0,Travel Agent/Operator,RoomNights,6
9415,FRA,56,113,315.26,289.5,0,Travel Agent/Operator,RoomNights,5
9416,PRT,46,218,537.35,302,0,Direct,RoomNights,7
9417,DEU,64,134,604.8,257.2,0,Travel Agent/Operator,RoomNights,6
9418,FRA,63,126,484.5,139,0,Travel Agent/Operator,RoomNights,6
9419,NLD,71,13,397,6.1,0,Travel Agent/Operator,RoomNights,3
9420,FRA,37,33,137.1,65.5,0,Travel Agent/Operator,RoomNights,1
9421,GBR,54,145,62.56,12.2,0,Travel Agent/Operator,RoomNights,1
9422,FRA,34,2,498,42,0,Travel Agent/Operator,RoomNights,4
9423,PRT,39,79,387.75,185,0,Travel Agent/Operator,RoomNights,3
9424,AUS,70,2,135,14,0,Direct,RoomNights,1
9425,FRA,77,7,278,115,0,Travel Agent/Operator,RoomNights,2
9426,AUS,77,2,135,15,0,Direct,RoomNights,1
9427,PRT,46,131,220.5,61.5,0,Direct,RoomNights,3
9428,SWE,52,40,357.3,54.5,0,Travel Agent/Operator,RoomNights,3
9429,DEU,62,195,156.4,140.5,0,Travel Agent/Operator,RoomNights,2
9430,AUT,24,86,351.6,101,0,Direct,RoomNights,5
9431,DEU,22,126,789.5,156,0,Travel Agent/Operator,RoomNights,4
9432,FRA,36,21,656,149,0,Travel Agent/Operator,RoomNights,4
9434,DEU,61,195,156.4,95,0,Travel Agent/Operator,RoomNights,2
9435,DEU,46,99,471.75,39,0,Travel Agent/Operator,RoomNights,5
9436,BEL,47,5,147,42.5,0,Travel Agent/Operator,RoomNights,1
9437,PRT,46,82,513,169.5,0,Direct,RoomNights,6
9438,GBR,46,30,403.2,50,0,Travel Agent/Operator,RoomNights,3
9439,DEU,63,174,256.5,254,0,Travel Agent/Operator,RoomNights,3
9440,FRA,45,142,253,60,0,Travel Agent/Operator,RoomNights,3
9441,AUS,28,127,256.5,14.7,0,Travel Agent/Operator,RoomNights,3
9442,SWE,50,40,953.1,120,0,Travel Agent/Operator,RoomNights,3
9443,DEU,48,0,591.86,96,0,Travel Agent/Operator,RoomNights,5
9444,GBR,50,25,607.86,84,0,Travel Agent/Operator,RoomNights,6
9445,PRT,46,5,396,75,0,Travel Agent/Operator,RoomNights,1
9446,FRA,58,0,166.5,55,0,Travel Agent/Operator,RoomNights,1
9447,PRT,63,128,131.66,6,0,Travel Agent/Operator,RoomNights,2
9448,GBR,54,171,947.4,168,0,Travel Agent/Operator,RoomNights,4
9449,AUT,50,2,152,21,0,Travel Agent/Operator,RoomNights,1
9450,PRT,46,44,277.9,44,0,Direct,RoomNights,1
9451,PRT,46,3,586,366.5,0,Travel Agent/Operator,RoomNights,4
9452,USA,35,38,107.1,62.2,0,Travel Agent/Operator,RoomNights,1
9453,PRT,41,50,211.8,28,0,Travel Agent/Operator,RoomNights,2
9454,CAN,59,16,1014,126,0,Travel Agent/Operator,RoomNights,2
9455,PRT,58,16,308,28,0,Travel Agent/Operator,RoomNights,2
9456,PRT,46,1,940.8,428.7,0,Travel Agent/Operator,RoomNights,6
9457,ITA,30,38,317.7,81,0,Travel Agent/Operator,RoomNights,3
9458,ESP,74,50,396.9,63,0,Travel Agent/Operator,RoomNights,3
9459,DEU,56,125,621.3,138,0,Travel Agent/Operator,RoomNights,6
9460,FRA,36,239,403.75,30,0,Travel Agent/Operator,RoomNights,5
9461,CAN,63,163,349.8,79.5,0,Travel Agent/Operator,RoomNights,4
9462,USA,66,53,107.1,22,0,Travel Agent/Operator,RoomNights,1
9463,USA,79,20,448.8,83,0,Direct,RoomNights,4
9464,ITA,61,142,221.4,66.5,0,Travel Agent/Operator,RoomNights,2
9465,FRA,35,53,156.7,25.5,0,Travel Agent/Operator,RoomNights,2
9466,PRT,27,53,156.7,4,0,Travel Agent/Operator,RoomNights,2
9467,DEU,47,97,258.16,77.68,0,Travel Agent/Operator,RoomNights,3
9468,FRA,47,36,214.2,55,0,Travel Agent/Operator,RoomNights,2
9469,NLD,64,177,199.75,43.5,0,Travel Agent/Operator,RoomNights,3
9470,NLD,63,177,199.75,1180.5,0,Travel Agent/Operator,RoomNights,3
9471,NLD,63,177,199.75,31.5,0,Travel Agent/Operator,RoomNights,3
9472,PRT,46,0,127,14,0,Direct,RoomNights,1
9473,BEL,47,153,933.96,87,0,Travel Agent/Operator,RoomNights,4
9474,ROU,46,32,799.8,187,0,Travel Agent/Operator,RoomNights,7
9475,USA,74,106,643.5,121,0,Travel Agent/Operator,RoomNights,5
9476,PRT,56,3,107.65,18,0,Direct,RoomNights,1
9477,AUT,55,122,271,147,0,Travel Agent/Operator,RoomNights,3
9478,NOR,53,18,462,187.5,0,Travel Agent/Operator,RoomNights,3
9479,BEL,45,164,168.6,250.5,0,Travel Agent/Operator,RoomNights,2
9480,BEL,21,164,169.8,14,0,Travel Agent/Operator,RoomNights,2
9481,GBR,45,39,214.2,37.5,0,Travel Agent/Operator,RoomNights,2
9482,ISR,36,8,312.81,76.6,0,Travel Agent/Operator,RoomNights,3
9483,BEL,22,36,597,70,0,Travel Agent/Operator,RoomNights,5
9484,DEU,39,129,440.61,411,0,Direct,RoomNights,3
9485,DEU,37,129,220.5,42,0,Direct,RoomNights,3
9486,PRT,46,24,106.15,14,0,Direct,RoomNights,1
9487,DEU,32,111,128.7,21,0,Travel Agent/Operator,RoomNights,1
9488,LBN,30,46,214.2,5.7,0,Travel Agent/Operator,RoomNights,2
9489,TUN,34,146,456.25,270,0,Travel Agent/Operator,RoomNights,5
9490,DEU,22,87,514.8,84,0,Travel Agent/Operator,RoomNights,4
9491,PRT,46,142,171,682.5,0,Travel Agent/Operator,RoomNights,2
9492,USA,31,81,167.03,163.5,0,Travel Agent/Operator,RoomNights,1
9493,GBR,38,142,171,30,0,Travel Agent/Operator,RoomNights,2
9495,PRT,46,121,586.65,196,0,Travel Agent/Operator,RoomNights,7
9497,FRA,33,23,338,230.5,0,Travel Agent/Operator,RoomNights,2
9498,ESP,53,53,604.5,105,0,Travel Agent/Operator,RoomNights,5
9499,PRT,46,152,311.32,32,0,Travel Agent/Operator,RoomNights,4
9500,IRL,35,4,508,8,0,Travel Agent/Operator,RoomNights,4
9501,NLD,32,141,505.8,84.5,0,Travel Agent/Operator,RoomNights,2
9502,PRT,46,141,168.6,38,0,Travel Agent/Operator,RoomNights,2
9503,ESP,30,8,295.38,42,0,Travel Agent/Operator,RoomNights,3
9504,GBR,57,22,737.2,498.1,0,Direct,RoomNights,6
9505,USA,54,140,221.4,42,0,Travel Agent/Operator,RoomNights,2
9506,DNK,62,85,204.6,112,0,Travel Agent/Operator,RoomNights,2
9507,NLD,38,56,321.3,28,0,Travel Agent/Operator,RoomNights,3
9508,USA,43,0,92.86,1,0,Travel Agent/Operator,RoomNights,1
9509,DEU,53,27,657.2,90,0,Travel Agent/Operator,RoomNights,5
9510,FRA,37,31,540.6,150.5,0,Travel Agent/Operator,RoomNights,4
9511,PRT,46,85,257.82,107.25,0,Travel Agent/Operator,RoomNights,3
9512,NLD,43,53,503.43,81,0,Travel Agent/Operator,RoomNights,3
9513,GBR,49,153,323,96,0,Travel Agent/Operator,RoomNights,4
9514,GBR,60,145,315.8,62,0,Travel Agent/Operator,RoomNights,4
9515,PRT,32,232,238.8,48.5,0,Travel Agent/Operator,RoomNights,2
9516,FRA,54,82,304.04,56,0,Travel Agent/Operator,RoomNights,4
9517,CHL,70,81,414,107.5,0,Travel Agent/Operator,RoomNights,4
9518,PRT,62,132,191.25,40,0,Travel Agent/Operator,RoomNights,3
9519,PRT,64,125,263.5,21,0,Travel Agent/Operator,RoomNights,4
9520,PRT,54,132,191.25,31.5,0,Travel Agent/Operator,RoomNights,3
9521,PRT,60,132,191.25,34,0,Travel Agent/Operator,RoomNights,3
9522,PRT,61,132,191.25,31.5,0,Travel Agent/Operator,RoomNights,3
9523,PRT,46,54,132.3,30,0,Travel Agent/Operator,RoomNights,1
9524,CZE,50,136,704.4,912.1,0,Travel Agent/Operator,RoomNights,8
9525,PRT,51,6,626,84,0,Direct,RoomNights,4
9526,BEL,50,154,292.5,205.5,0,Travel Agent/Operator,RoomNights,3
9527,GBR,37,43,317.7,205,0,Travel Agent/Operator,RoomNights,3
9528,ESP,50,47,264.6,42,0,Travel Agent/Operator,RoomNights,2
9529,FRA,55,44,847.2,112,0,Travel Agent/Operator,RoomNights,6
9530,BEL,19,158,315.8,120,0,Travel Agent/Operator,RoomNights,4
9531,BEL,50,158,414.2,120,0,Travel Agent/Operator,RoomNights,4
9532,ITA,71,7,984,554.5,0,Travel Agent/Operator,RoomNights,6
9533,GBR,54,1,308,28,0,Travel Agent/Operator,RoomNights,2
9534,PRT,46,59,225,36,0,Travel Agent/Operator,RoomNights,3
9535,BEL,29,19,417,42,0,Travel Agent/Operator,RoomNights,3
9536,PRT,20,154,335.75,132,0,Travel Agent/Operator,RoomNights,5
9537,BRA,57,130,645.06,189,0,Travel Agent/Operator,RoomNights,6
9538,ITA,35,28,518.2,15.5,0,Travel Agent/Operator,RoomNights,4
9539,PRT,22,154,335.75,231.5,0,Travel Agent/Operator,RoomNights,5
9540,FRA,22,18,507,63,0,Travel Agent/Operator,RoomNights,3
9541,BEL,44,158,450.9,176.5,0,Travel Agent/Operator,RoomNights,3
9542,USA,19,140,478.62,78,0,Travel Agent/Operator,RoomNights,2
9543,USA,54,137,159.54,89,0,Travel Agent/Operator,RoomNights,2
9544,PRT,53,10,556,59.5,0,Travel Agent/Operator,RoomNights,4
9545,USA,58,160,315.8,103,0,Travel Agent/Operator,RoomNights,4
9546,BEL,23,92,414,8,0,Travel Agent/Operator,RoomNights,4
9547,NLD,55,112,724.9,458.5,0,Travel Agent/Operator,RoomNights,9
9548,ESP,24,85,685.44,109.8,0,Travel Agent/Operator,RoomNights,3
9549,DEU,58,49,317.79,42,0,Travel Agent/Operator,RoomNights,3
9550,GBR,35,49,1190.7,189,0,Travel Agent/Operator,RoomNights,3
9551,FRA,52,18,139,14,0,Travel Agent/Operator,RoomNights,1
9552,FRA,32,18,695,23,0,Travel Agent/Operator,RoomNights,5
9553,FRA,45,15,417,42,0,Travel Agent/Operator,RoomNights,3
9554,GBR,26,78,724.5,68,0,Travel Agent/Operator,RoomNights,7
9555,USA,39,99,103.5,11,0,Travel Agent/Operator,RoomNights,1
9556,DNK,47,136,565.25,64,0,Travel Agent/Operator,RoomNights,7
9557,IRL,42,40,529.5,162.5,0,Travel Agent/Operator,RoomNights,5
9558,FRA,56,142,84.3,72,0,Travel Agent/Operator,RoomNights,1
9559,ROU,49,147,638.75,119,0,Travel Agent/Operator,RoomNights,7
9560,CAN,56,139,84.3,14,0,Travel Agent/Operator,RoomNights,1
9561,RUS,39,128,252.9,57,0,Travel Agent/Operator,RoomNights,3
9562,ITA,46,49,714.6,114,0,Travel Agent/Operator,RoomNights,6
